""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Oct 03, 2025"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,203594,61671,2621031,259716,2382986,2551188,2592184,2957709,1354485,581776,879658,821528,9695060,7572466
DII,85045,33542,190191,4350929,10603,25645,0,0,269,50,64776,0,311803,4449247
FII,14740,204236,3449772,2158201,435776,714678,440435,423943,45728,73532,74382,43392,4734226,3344589
Pro,35091,39021,729416,221564,1000103,1191221,796849,1101080,529094,689082,910760,479520,4174006,3548794
TOTAL,338470,338470,6990410,6990410,3829468,4482732,3829468,4482732,1929576,1344440,1929576,1344440,18915095,18915095
