""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Dec 24, 2025"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,165416,83374,2973863,338681,2366721,1957251,2316704,2347954,2451581,1026596,1514357,1283381,10941428,7884451
DII,67560,34017,240507,4785422,5847,22029,0,0,486,18802,298722,1166,355231,5119327
FII,21361,150412,3764653,2295404,515923,648076,518345,425259,121626,148205,177311,135480,5219844,3702211
Pro,46089,32623,890142,449658,848469,898445,901911,752587,1162386,1204435,1745689,978011,5049966,4860480
TOTAL,300426,300426,7869165,7869165,3736960,3525801,3736960,3525801,3736079,2398038,3736079,2398038,21566469,21566469
