""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Feb 17, 2026"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,152575,70061,2864891,333870,1741236,1803932,1818876,2059356,2710892,1060827,1491392,1230832,10334353,7004387
DII,109813,34029,320312,4384762,1077,53517,200,200,1684,35982,477617,3358,522385,4900166
FII,52273,193531,3879752,2674547,471139,769873,441781,468495,236095,294079,334947,255454,5703211,4368755
Pro,37222,54262,934079,605855,662640,702783,615234,802055,1366508,1282931,2011223,1184175,4986163,5272804
TOTAL,351883,351883,7999034,7999034,2876092,3330106,2876092,3330106,4315179,2673819,4315179,2673819,21546112,21546112
