""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Oct 04,2024"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,381416,350097,2272194,247547,9169589,4674832,9629733,5904155,1773289,536033,915468,836925,18807353,17883925
DII,98432,175873,106272,3298445,2078,167418,0,0,66,39,209186,0,374305,3683504
FII,304662,221675,2481915,1802869,2329790,2036459,1598613,1216258,112612,145309,257059,174385,7410747,5270859
Pro,79706,116571,682786,194306,2454432,2033021,2727543,1791317,447232,683014,951486,353085,6380191,6134308
TOTAL,864216,864216,5543167,5543167,13955889,8911730,13955889,8911730,2333199,1364395,2333199,1364395,32972596,32972596
