""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Sep 28,2023"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,225550,165238,1615629,164498,3395921,2092702,3315745,2663107,669802,193906,377619,360173,8193510,7046380
DII,47164,69222,137374,1723942,0,107578,0,0,0,0,7447,0,292116,1800611
FII,44912,102191,1106010,1250279,672276,843334,505614,472859,2884,12629,11293,7127,2682045,2349362
Pro,57172,38147,409765,130059,1097079,1212836,1343918,1120485,124851,272940,401178,112175,3174643,3145961
TOTAL,374798,374798,3268778,3268778,5165276,4256450,5165276,4256450,797537,479475,797537,479475,14342314,14342314
