""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Mar 23, 2026"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,284282,134482,2815592,335622,3345970,2281686,2948864,2811452,2604543,649190,1261960,881881,11981263,8374261
DII,79197,17385,388341,4349972,3424,32004,956,0,634,34945,546319,9682,538545,4924314
FII,51014,294975,4142574,3139881,733467,1064583,988342,625313,259855,330832,380907,247135,6582324,5676553
Pro,81637,49288,1041624,562656,1376478,1139331,1521176,1080839,1240806,1268306,1916652,1144575,6148182,6275185
TOTAL,496130,496130,8388131,8388131,5459338,4517604,5459338,4517604,4105838,2283273,4105838,2283273,25250314,25250314
