""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Jan 23,2025"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,511175,206868,2656305,364332,5862799,3680296,6024848,4194995,2635247,909369,1393317,1081917,16255191,13266278
DII,191808,151091,252283,4161728,70,140370,0,0,3248,0,320223,0,587779,4633042
FII,98795,427306,3436627,2233917,1752320,1409174,1370112,1093695,356180,433521,686637,382667,7486617,6194335
Pro,78359,94872,887698,472936,2015428,1861086,2235657,1802235,1079650,1085128,1674148,963434,7007349,7243282
TOTAL,880137,880137,7232913,7232913,9630618,7090925,9630618,7090925,4074325,2428018,4074325,2428018,31336936,31336936
