""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on May 22, 2026"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,254325,92661,3132410,274494,2644777,2446220,2718504,3083482,2373278,839786,1343013,1089193,11690797,8601346
DII,67686,37619,435198,4321198,14281,56708,865,300,1098,30831,488882,10701,605802,4859565
FII,43530,268522,4182673,3546361,653857,926504,815806,532543,244303,308176,366368,236884,6359043,5766484
Pro,82231,48970,926977,535205,1239552,1190072,1017293,1003180,1334772,1250438,1755188,1092453,6024042,5452288
TOTAL,447772,447772,8677258,8677258,4552468,4619504,4552468,4619504,3953451,2429231,3953451,2429231,24679684,24679684
