""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Oct 27, 2025"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,172300,96758,2646793,327412,2813486,2947457,3006870,3322387,1753195,881176,1222714,1071735,11214406,9047877
DII,75920,39324,243251,4319034,12162,55620,0,0,32306,4888,223062,25,424147,4581445
FII,56880,164512,3604193,2211101,637647,776267,587943,544343,97595,128951,112494,76340,5301533,3696733
Pro,40317,44823,785831,422521,1357152,1408237,1225632,1320852,1073862,1011903,1398688,878818,5677302,5291334
TOTAL,345417,345417,7280068,7280068,4820446,5187582,4820446,5187582,2956958,2026918,2956958,2026918,22617389,22617389
