""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Mar 04,2024"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,389917,303418,1895871,199770,4262349,5485416,4335616,5331650,995126,368952,613054,526521,13397630,11310029
DII,60300,89587,83411,2233833,0,42191,0,0,58,0,37037,0,185960,2360457
FII,79148,129195,1648296,1519354,1077609,1104290,1108615,1142131,44226,41064,65373,48952,3994633,4013620
Pro,51626,58791,481715,156336,1591324,1821565,1487051,1979681,287553,398233,611499,232776,4632016,4526134
TOTAL,580991,580991,4109293,4109293,6931282,8453462,6931282,8453462,1326963,808249,1326963,808249,22210239,22210239
