""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Sep 02,2024"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,289182,429309,2224921,310441,7204388,6905155,7576150,7604881,1308355,503822,803607,697526,18435823,17421914
DII,108170,140636,142003,3136486,2078,417306,0,0,444,180,71048,0,670181,3348170
FII,408720,175482,2443080,1746938,1559763,1885213,1254840,1441298,65818,78237,97504,70479,6440831,4786541
Pro,57081,117726,616992,233131,2215970,2366830,2151209,2528325,371591,521461,774049,335695,6149925,6140135
TOTAL,863153,863153,5426996,5426996,10982199,11574504,10982199,11574504,1746208,1103700,1746208,1103700,31696760,31696760
