""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Dec 10,2024"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,375004,251696,2634837,348968,9357441,7393792,9154414,7846036,1937768,899892,1071258,934573,22598734,19606945
DII,146510,153847,147266,3873717,0,262906,0,0,567,0,258838,0,557249,4286402
FII,156406,203158,2992704,1963319,2095794,2176958,2010235,1805920,174546,184751,444958,318523,7781159,6746113
Pro,51806,121025,761173,349976,2705119,2649175,2993705,2830875,841916,870749,1179743,702296,7879938,8177620
TOTAL,729726,729726,6535980,6535980,14158354,12482831,14158354,12482831,2954797,1955392,2954797,1955392,38817080,38817080
