""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Feb 09, 2026"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,157455,62188,2800324,294391,3129582,3138661,3082625,3458506,2196795,931175,1292320,1084403,12353993,9274434
DII,115878,30951,280192,4447879,1190,62357,307,307,1624,29968,393923,1216,491209,4874583
FII,44579,190498,3831758,2522306,731448,1028732,710888,735580,187106,209628,235808,185847,6033251,4580927
Pro,22374,56649,784843,432541,1207591,1373625,1275991,1408982,1220760,1116501,1684234,1015806,5725694,5874203
TOTAL,340286,340286,7697117,7697117,5069811,5603375,5069811,5603375,3606285,2287272,3606285,2287272,24604146,24604146
