""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Nov 20, 2025"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,170997,90618,3023300,317350,2011004,2767908,2116555,2991279,2427029,1001534,1555149,1264186,11401772,8335137
DII,103487,37799,221459,4648909,2381,20627,0,0,1936,13731,229197,298,363621,4916203
FII,27179,192744,3600024,2318684,514519,683292,457989,495912,111277,150602,147742,105655,5086892,3718726
Pro,48781,29283,864959,424799,741485,1106300,694845,1090935,1147940,1120586,1756094,916314,5030051,4912270
TOTAL,350444,350444,7709742,7709742,3269389,4578127,3269389,4578127,3688182,2286453,3688182,2286453,21882336,21882336
