""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Nov 04,2024"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,471218,239191,2486756,276263,7738780,5036885,7783624,5937629,1263838,536384,731783,715227,17533861,15683717
DII,139273,170364,71052,3857181,2078,167881,0,0,92,0,105839,0,380376,4133384
FII,71681,232568,3023303,1902296,1906482,1911832,1495229,1223085,56711,76035,131061,90682,7046044,5074921
Pro,61555,101604,654190,199561,2197531,1991387,2566018,1947271,381006,544840,732964,351350,5830509,5898768
TOTAL,743727,743727,6235301,6235301,11844871,9107985,11844871,9107985,1701647,1157259,1701647,1157259,30790790,30790790
