""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Mar 10, 2026"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,248732,130286,2875717,330836,1860523,1379942,1660837,1838349,1975989,687979,1149423,899868,9028881,6009598
DII,80934,34817,241872,4421473,75,27056,651,485,0,35135,382707,7788,385072,4847921
FII,31946,219016,3988618,2764435,473418,849682,602301,433295,161405,202626,221151,144630,5707694,4384828
Pro,73101,50594,776068,365531,697434,724258,767660,708809,1009707,998725,1393820,872179,4279293,4158592
TOTAL,434713,434713,7882275,7882275,3031449,2980937,3031449,2980937,3147101,1924465,3147101,1924465,19400940,19400940
