""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Jul 17, 2025"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,198989,111997,2523887,351410,1703474,1280496,1708112,1627643,2279421,759648,1345678,1083939,8745915,6228778
DII,72121,32118,187175,4145910,1570,13283,0,0,2086,415,404748,0,276650,4582776
FII,34085,169832,3472100,2102705,294815,390103,256699,210131,176285,176573,249403,186916,4543960,3175685
Pro,41736,32984,760373,343510,656125,739749,691173,585858,948454,1016273,1406417,682054,4162710,3741996
TOTAL,346931,346931,6943535,6943535,2655983,2423632,2655983,2423632,3406246,1952909,3406246,1952909,17729236,17729236
