""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Aug 14,2023"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,249363,186339,1487282,232630,4926823,4013056,5065862,4449426,1573244,439814,881176,635688,12689582,11451120
DII,45708,69092,115875,1567088,0,87530,0,0,0,0,162696,0,249113,1798876
FII,74553,116680,1139574,1222940,953587,981989,671715,658858,64330,63592,93774,55082,3277625,2819049
Pro,38300,35813,443649,163722,1312538,1266620,1455371,1240912,435717,541258,935645,353894,4038082,4185357
TOTAL,407924,407924,3186380,3186380,7192948,6349195,7192948,6349195,2073291,1044664,2073291,1044664,20254402,20254402
