""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Jan 29, 2026"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,199506,68100,2857517,252987,1939254,1647564,1884265,2096297,1183450,556927,786364,760754,8384218,5848766
DII,105918,35745,208184,4654516,0,60925,107,0,65,29871,69833,839,404963,4761040
FII,30232,215780,3800728,2399812,441716,737850,574028,399539,64246,90890,85594,66364,5165663,3741117
Pro,33207,49238,748680,307794,733514,898160,656085,848664,666534,778655,972504,628386,3858750,3462671
TOTAL,368863,368863,7615109,7615109,3114484,3344500,3114484,3344500,1914295,1456343,1914295,1456343,17813594,17813594
