""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Apr 30,2025"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,115435,145270,2004405,387084,1268603,1392617,1558410,1561814,1160271,597517,872760,748462,6538848,5273799
DII,87283,45848,215859,3885764,70,46215,0,0,967,0,88951,0,350394,4020563
FII,75093,85093,3851423,2081332,472395,471444,278615,383056,225231,177058,239196,259610,5272644,3326903
Pro,30717,32317,600097,317604,712765,780045,616808,745451,667127,780315,852689,546818,3571066,3111687
TOTAL,308528,308528,6671784,6671784,2453833,2690321,2453833,2690321,2053596,1554890,2053596,1554890,15732952,15732952
