Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Jul 15,"2024""""",,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,"Future Stock Short	",Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,"Total Long Contracts	",Total Short Contracts
Client,293119,519740,2237937,368209,5884091,7350039,6478696,7725254,2027865,752794,1218166,972714,18545845,17282779
DII,78083,153150,147715,3021357,2078,394903,0,0,30,41,225253,0,622850,3399760
FII,459690,111862,2410878,1734773,1280833,1524314,1085181,1411720,165576,157356,228403,138751,5998647,4710690
Pro,54171,100311,686147,358338,2143005,2255549,1746130,2387831,625041,737365,1146690,536091,6501278,6275391
TOTAL,885063,885063,5482677,5482677,9310007,11524805,9310007,11524805,2818512,1647556,2818512,1647556,31668620,31668620
