""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Sep 26, 2025"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,215067,84788,2636357,324627,3573150,1928506,3586252,2379522,2329402,863185,1366152,1159656,11545667,8900997
DII,83431,35046,238014,4320859,25063,25645,0,0,1913,0,228202,0,374066,4584107
FII,33565,200527,3518668,2237967,625853,753826,682758,418024,89537,143871,118637,80633,5165320,3738546
Pro,42964,54666,897658,407244,1513648,984084,1468704,894515,933026,1020426,1640887,787193,5391806,5253209
TOTAL,375027,375027,7290697,7290697,5737713,3692061,5737713,3692061,3353878,2027482,3353878,2027482,22476858,22476858
