""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Jan 21, 2026"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,222484,77030,2929412,304194,2976938,1794313,2804861,2174658,2863263,817767,1533435,1178348,11604176,8072526
DII,75125,30858,270724,4810118,2303,48552,107,0,305,25260,449433,1043,422269,5291559
FII,29979,234701,3924045,2496052,583761,826152,700416,518670,202793,236226,253106,178428,5802955,4381373
Pro,59501,44500,977447,491264,1060136,896688,1117753,872376,1282852,1320110,2113239,1041544,5596734,5680676
TOTAL,387089,387089,8101628,8101628,4623137,3565705,4623137,3565705,4349213,2399363,4349213,2399363,23426135,23426135
