""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Oct 21, 2025"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,182701,95873,2685652,337514,2003334,1924986,2010888,2256157,2095585,904282,1374340,1138561,9796540,7213333
DII,78882,40989,234191,4268421,11190,48720,0,0,32467,2474,230987,0,407924,4540397
FII,41725,178754,3488325,2265552,427163,603637,387691,358611,107524,140963,133368,91884,4809338,3415860
Pro,52745,40437,893180,429861,711233,874096,754342,836671,1045573,1024837,1542454,842111,4601664,4445876
TOTAL,356053,356053,7301348,7301348,3152920,3451439,3152920,3451439,3281149,2072556,3281149,2072556,19615466,19615466
