""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Jun 20, 2025"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,184737,126982,2440985,386725,1827905,2124806,2306888,2368944,2437644,875350,1263244,946802,9891426,7399585
DII,81593,51037,254351,4201247,70,15887,0,0,3898,140,329054,0,355939,4581338
FII,43734,140102,3747434,2272874,607315,649320,452592,481610,350697,235747,652512,543893,5634248,4543583
Pro,38294,30237,850415,432339,1105041,1065731,780851,1005189,902545,1050229,1449974,670771,5012255,4369362
TOTAL,348358,348358,7293185,7293185,3540331,3855744,3540331,3855744,3694784,2161466,3694784,2161466,20893868,20893868
