Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Mar 22,"2024""""",,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,"Future Stock Short	",Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,"Total Long Contracts	",Total Short Contracts
Client,489481,399386,1874808,259148,3628654,4146407,3771454,4303109,1494932,540431,894944,659767,12174712,10287808
DII,62385,60417,123630,2365672,0,48664,0,0,26,0,160658,0,234705,2586747
FII,81266,153645,1734742,1375459,886921,997496,866446,912792,86885,94614,103858,71842,3881924,3484042
Pro,70871,90555,530740,263641,1532786,1646625,1410461,1623291,472924,510511,895307,413947,4764457,4697202
TOTAL,704003,704003,4263920,4263920,6048361,6839191,6048361,6839191,2054767,1145556,2054767,1145556,21055798,21055798
