Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Mar 01,"2024""""",,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,"Future Stock Short	",Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,"Total Long Contracts	",Total Short Contracts
Client,355122,262107,1871569,198155,3109061,4454718,3366422,4493062,855864,312429,529511,462258,10958762,9311515
DII,54482,89587,76403,2228034,0,37581,0,0,58,0,18645,0,168524,2336266
FII,72084,134845,1670078,1527943,953371,1190949,949289,1058526,35313,35200,55264,44005,3956995,3769872
Pro,56263,51412,482398,146316,1572215,1592328,1318936,1723988,248596,363503,536411,204869,4315303,3981932
TOTAL,537951,537951,4100448,4100448,5634647,7275576,5634647,7275576,1139831,711132,1139831,711132,19399584,19399584
