""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Jul 06, 2026"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,232341,67709,3179272,234871,2801650,3400685,2754218,3913827,1634622,648181,1038830,897275,11896752,8906730
DII,77668,11572,287044,4297008,4195,26015,800,1779,359,35410,238644,6859,430691,4556662
FII,32686,273965,3856372,3284328,481814,973972,670467,516945,151938,214429,239161,151451,5711211,5136316
Pro,42645,32094,864025,370506,962571,1246877,824746,1214999,869717,869926,1140001,712361,4855761,4294706
TOTAL,385340,385340,8186713,8186713,4250230,5647550,4250230,5647550,2656636,1767946,2656636,1767946,22894415,22894415
