""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Jan 01, 2026"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,180631,63887,2907292,296533,2318315,2438308,2427889,2726287,1343492,629277,911168,850195,9817315,7275959
DII,75176,36532,151614,4781311,0,21797,0,0,0,21820,110850,336,270407,4929029
FII,16725,160651,3791169,2199975,400224,590943,386868,369634,51849,73953,78853,48965,4924863,3244946
Pro,29653,41115,691724,263980,897660,1042107,801441,997235,635569,714805,930039,540359,4011518,3574169
TOTAL,302185,302185,7541799,7541799,3616199,4093155,3616199,4093155,2030910,1439855,2030910,1439855,19024103,19024103
