""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Aug 11,2023"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,252280,200044,1492064,242283,5219961,3286979,5121435,3818171,1532097,434203,868236,636879,12217584,10887047
DII,45202,69063,112614,1570171,0,90530,0,0,0,0,158588,0,248346,1797822
FII,74213,110503,1135253,1202482,994097,949243,801190,636681,61208,62204,92537,51692,3276218,2895085
Pro,46713,38798,440742,165737,1375857,1360530,1667290,1232430,438448,547343,912392,355179,4209633,4371826
TOTAL,418408,418408,3180673,3180673,7589915,5687282,7589915,5687282,2031753,1043750,2031753,1043750,19951781,19951781
