Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Aug 19,"2024""""",,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,"Future Stock Short	",Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,"Total Long Contracts	",Total Short Contracts
Client,388516,317484,2282331,331727,7242301,6496519,7339969,7149756,2430329,837533,1302496,979428,19677529,17420860
DII,80231,151689,180402,3097588,2078,352599,0,0,346,0,255616,0,615656,3504893
FII,275278,275628,2383138,1795311,1383243,1663947,1308158,1317735,126647,163791,336563,240355,5996044,5273750
Pro,78567,77791,667598,288843,2045644,2030624,2025139,2076198,575191,738712,1237838,520253,6136336,6226062
TOTAL,822592,822592,5513469,5513469,10673266,10543689,10673266,10543689,3132513,1740036,3132513,1740036,32425565,32425565
