""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Sep 30,2024"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,261530,453932,2149018,274443,9440283,5928276,9522711,6611414,1173592,479276,750409,692193,19431975,18305102
DII,100326,156842,106446,3160201,2078,182993,0,0,234,75,57516,0,392152,3374559
FII,443666,105239,2566428,1744754,2397827,2378254,1739058,1845479,112383,92016,101410,100380,7990574,5636320
Pro,31659,121168,573832,216326,2799960,2271457,3378379,2304087,359205,535134,736079,313928,6571247,7069967
TOTAL,837181,837181,5395724,5395724,14640148,10760980,14640148,10760980,1645414,1106501,1645414,1106501,34385948,34385948
