""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Jun 12, 2026"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,258005,77605,3198550,218213,2499577,3015372,2476544,3727671,2327573,714466,1298216,1093239,12013543,8891488
DII,75317,13508,391708,4699485,10634,18986,400,51,768,33521,390751,12639,530934,5116834
FII,39971,283594,4122991,3339091,623418,1194064,832438,651452,211652,314663,359343,202290,6506758,5668207
Pro,56144,54730,927953,384413,1054697,1441958,878944,1291206,1057309,1090295,1548992,844777,5628357,5003062
TOTAL,429437,429437,8641202,8641202,4188325,5670380,4188325,5670380,3597302,2152945,3597302,2152945,24679592,24679592
