""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Sep 04, 2025"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,217226,86646,2541542,273196,2738331,1970719,2657689,2445711,1344799,620395,979211,873454,9433012,7315908
DII,75521,41343,184779,4197781,970,34939,0,0,2271,0,89754,0,298480,4328878
FII,18068,206645,3401019,2049085,412100,564196,471503,293796,58919,90673,89614,59837,4544975,3170480
Pro,43865,20046,613347,220625,992244,958199,1014452,788546,588007,681222,835417,458999,3876884,3338085
TOTAL,354680,354680,6740687,6740687,4143645,3528053,4143645,3528053,1993996,1392290,1993996,1392290,18153351,18153351
