""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Jun 21,2024"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,350478,408091,2206668,281116,6122639,6074667,6386815,6550112,2118982,681716,1170441,930303,17555150,15726878
DII,96094,138097,206362,2811348,2078,187141,0,0,1290,126,311205,0,493091,3260650
FII,302724,228733,2176788,1789892,1414981,1573376,1221087,1399497,199907,193360,250416,152841,5861136,5042466
Pro,94366,68741,666065,373527,1950460,1960687,1882256,1846262,675161,745159,1263278,537217,6091898,5971281
TOTAL,843662,843662,5255883,5255883,9490158,9795871,9490158,9795871,2995340,1620361,2995340,1620361,30001275,30001275
