""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Apr 27, 2026"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,217515,87270,2867625,277230,3009809,2537363,2890247,3123341,1858618,875814,1115667,1024472,11366744,8518227
DII,81382,29540,472323,4162797,4517,55009,1120,464,1944,35540,399854,4252,650715,4598027
FII,65665,271646,4157509,3257251,620796,944737,825375,616983,208156,295725,380905,240857,6292589,5593018
Pro,73293,49399,855321,655500,1322701,1355162,1241081,1151482,1446275,1243875,1618567,1181373,6296627,5897403
TOTAL,437855,437855,8352778,8352778,4957823,4892271,4957823,4892271,3514993,2450954,3514993,2450954,24606674,24606674
