""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on May 18, 2026"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,251393,101045,3071144,280965,3033226,3106383,3046311,3717967,2639658,823504,1399580,1070053,12925308,9615921
DII,67164,39237,360352,4236736,1884,60258,884,490,738,30768,461280,8921,521164,4747548
FII,34922,244788,4158769,3525497,517083,1089492,731449,686328,236516,301867,370828,230659,6338649,5789549
Pro,70978,39387,1010788,557855,1321533,1468297,1095083,1319645,1231377,1163849,1876601,1010355,6266822,5898926
TOTAL,424457,424457,8601053,8601053,4873726,5724430,4873726,5724430,4108289,2319988,4108289,2319988,26051943,26051943
