""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Mar 16, 2026"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,280165,137332,2835736,347969,3339404,2650930,2984715,3190407,2413937,680785,1253040,910739,12200957,8824203
DII,79390,16082,276317,4405664,586,22252,1559,651,0,35464,493125,7304,414009,4924385
FII,38494,287263,4084551,2899659,622855,1084175,867535,658075,210847,253072,288889,194200,6293994,5195620
Pro,80352,37724,889002,432314,1209976,1353098,1319012,1261322,1131248,1156700,1720978,1013778,5820375,5785128
TOTAL,478401,478401,8085606,8085606,5172821,5110455,5172821,5110455,3756032,2126021,3756032,2126021,24729336,24729336
