""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Dec 31, 2025"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,178583,62737,2856590,283851,1748124,2064562,1956511,2349588,1174802,556288,799866,752698,8578949,6205251
DII,74516,36532,145107,4767701,0,21747,0,0,0,21770,70592,296,263140,4875121
FII,15701,161587,3789837,2186335,355544,585571,342596,346330,43283,65451,65474,39398,4855387,3141721
Pro,30370,38314,687033,240680,795765,951105,600325,927067,550204,639224,832357,490341,3653701,3129084
TOTAL,299170,299170,7478567,7478567,2899432,3622985,2899432,3622985,1768289,1282733,1768289,1282733,17351176,17351176
