""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Nov 26,2024"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,392573,218813,2366304,302503,7410304,7668519,7881039,8263106,2009151,917286,1117150,919639,20764137,18702250
DII,145301,164311,186701,3789283,1494,247915,0,0,228,0,296426,0,581639,4250020
FII,142108,265172,3171031,1929768,2156037,2492606,1642418,1847060,197092,218448,390164,249062,8377322,6323644
Pro,59460,91146,694512,396994,2598373,2788866,2642751,3087740,908286,897458,1311017,864491,7946955,8394139
TOTAL,739442,739442,6418548,6418548,12166208,13197906,12166208,13197906,3114757,2033192,3114757,2033192,37670053,37670053
