""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Jun 06, 2025"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,188351,126827,2376950,339063,1772897,1966876,2095347,2138360,1701903,676974,969120,808973,8683951,6477690
DII,79043,39677,201913,4263952,70,11201,0,0,4030,0,209812,0,296257,4513441
FII,33228,125958,3732708,2112065,539142,541230,391131,398827,182804,160224,395716,326601,5189336,3750298
Pro,29566,37726,714132,310623,949234,886700,774864,868820,720635,822988,1034724,524612,4123254,3551369
TOTAL,330188,330188,7025703,7025703,3261342,3406007,3261342,3406007,2609372,1660186,2609372,1660186,18292798,18292798
