""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Aug 31, 2026"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short       ,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts      ,Total Short Contracts
Client,243172,64953,3399737,207114,3753284,2879869,3557602,3565915,1769390,677903,1060575,1039321,12723354,9495480
DII,43452,23164,295304,4516143,4676,31824,366,40,4567,42206,237549,12695,422029,4789957
FII,24195,233510,3460600,2896720,646758,1075482,872220,524075,80033,191218,219084,98745,5478286,4844354
Pro,44539,33731,826373,362037,1122063,1123332,1096592,1020477,710888,851370,1047670,611936,4678565,4172444
TOTAL,355358,355358,7982014,7982014,5526780,5110507,5526780,5110507,2564878,1762697,2564878,1762697,23302235,23302235
