""Participant wise Open Interest (no. of contracts) in Equity Derivatives as on Jun 14,2024"",,,,,,,,,,,,,,
Client Type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short	,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts	,Total Short Contracts
Client,377551,352468,2109707,259759,5151450,5845540,5496170,6239434,1925325,677390,1074945,849905,16086963,14272681
DII,109027,131866,190661,2802978,2078,159038,0,0,1286,85,312859,0,462175,3247703
FII,231456,255871,2086515,1629581,1312268,1626605,999056,1326464,181867,164598,231239,149258,5603309,4591469
Pro,86540,64369,574896,269461,1652077,1891662,1622647,1956947,612907,666019,1102342,508929,5484101,5524695
TOTAL,804574,804574,4961779,4961779,8117873,9522845,8117873,9522845,2721385,1508092,2721385,1508092,27636548,27636548
