timestamp_ist,open,high,low,close,volume
2026-08-04 09:07:32,242,242,242,242,80038
2026-08-04 09:15:59,241.49,241.87,240.75,241.7,99917
2026-08-04 09:16:53,241.68,242,241.68,241.85,86581
2026-08-04 09:17:54,241.79,242.6,241.76,242.56,98952
2026-08-04 09:18:55,242.63,242.66,242.22,242.3,77861
2026-08-04 09:19:56,242.29,242.49,242.29,242.49,51810
2026-08-04 09:20:54,242.49,242.49,242.36,242.4,30212
2026-08-04 09:21:58,242.41,242.43,242.32,242.43,44002
2026-08-04 09:22:54,242.44,242.55,242.44,242.49,32582
2026-08-04 09:23:57,242.48,242.8,242.48,242.71,82384
2026-08-04 09:24:59,242.76,242.79,242.26,242.49,62477
2026-08-04 09:25:59,242.38,242.58,242.38,242.44,27307
2026-08-04 09:26:53,242.44,242.51,242.24,242.24,29318
2026-08-04 09:27:53,242.31,242.31,242.24,242.27,28092
2026-08-04 09:28:52,242.27,242.38,242.27,242.27,43777
2026-08-04 09:29:59,242.27,242.37,242.27,242.37,23619
2026-08-04 09:30:59,242.35,242.6,242.35,242.6,38488
2026-08-04 09:31:58,242.6,242.6,242.52,242.52,30235
2026-08-04 09:32:56,242.52,242.64,242.4,242.64,47248
2026-08-04 09:33:54,242.63,242.68,242.52,242.52,37205
2026-08-04 09:34:58,242.52,242.62,242.44,242.5,23443
2026-08-04 09:35:55,242.56,242.59,242.56,242.58,23833
2026-08-04 09:36:58,242.58,242.65,242.52,242.57,104844
2026-08-04 09:37:55,242.55,242.55,242.47,242.47,16437
2026-08-04 09:38:58,242.41,242.46,242.36,242.39,20492
2026-08-04 09:39:54,242.37,242.46,242.37,242.46,7895
2026-08-04 09:40:58,242.46,242.47,242.44,242.46,18901
2026-08-04 09:41:55,242.47,242.5,242.46,242.5,10591
2026-08-04 09:42:56,242.49,242.49,242.3,242.38,25951
2026-08-04 09:43:59,242.36,242.38,242.34,242.37,17328
2026-08-04 09:44:55,242.37,242.38,242.36,242.36,13925
2026-08-04 09:45:58,242.5,242.55,242.5,242.55,38900
2026-08-04 09:46:59,242.55,242.65,242.55,242.65,61616
2026-08-04 09:47:59,242.65,242.76,242.64,242.71,72036
2026-08-04 09:48:59,242.71,242.72,242.71,242.72,10294
2026-08-04 09:49:54,242.71,242.71,242.6,242.67,35236
2026-08-04 09:50:59,242.86,242.94,242.86,242.9,48584
2026-08-04 09:51:57,242.94,243,242.9,242.97,171387
2026-08-04 09:52:55,242.97,242.97,242.76,242.83,124437
2026-08-04 09:53:59,242.78,242.83,242.7,242.79,36011
2026-08-04 09:54:57,242.8,242.88,242.8,242.84,20806
2026-08-04 09:55:54,242.8,243.2,242.77,243.17,56478
2026-08-04 09:56:56,243.2,243.2,243.09,243.09,17653
2026-08-04 09:57:59,243.07,243.09,242.88,242.93,27078
2026-08-04 09:58:56,242.83,243.06,242.83,243,24293
2026-08-04 09:59:58,243,243.09,243,243.07,13921
2026-08-04 10:00:55,243.08,243.08,243.02,243.03,21643
2026-08-04 10:01:57,243.01,243.01,242.91,242.92,34214
