timestamp_ist,open,high,low,close,volume
2026-09-02 11:59:59,237.6,237.6,237.6,237.6,65
2026-09-02 12:00:59,243.25,243.25,220.7,220.7,130
2026-09-02 12:13:59,212,212,212,212,65
2026-09-02 12:48:59,207,207,207,207,65
2026-09-02 12:51:56,201.85,201.85,201.85,201.85,65
2026-09-02 12:52:58,201.85,201.85,201.85,201.85,65
2026-09-02 12:54:59,203.1,203.1,203.1,203.1,65
2026-09-02 12:56:59,206.85,206.85,206.85,206.85,65
2026-09-02 13:04:59,203,203,203,203,130
2026-09-02 13:18:59,201,201,201,201,65
2026-09-02 13:21:58,200.8,200.8,200.8,200.8,65
2026-09-02 14:28:59,209.05,209.05,209.05,209.05,65
2026-09-02 14:31:59,198.6,198.6,198.6,198.6,65
2026-09-02 14:34:59,196.25,196.25,196.25,196.25,65
2026-09-02 15:16:58,204,204,204,204,65
2026-09-02 15:17:59,201.65,201.65,201.65,201.65,260
2026-09-02 15:38:59,203.55,203.55,203.55,203.55,65
2026-09-03 09:16:59,187.35,187.35,187.35,187.35,65
2026-09-03 09:20:58,172.9,172.9,172.85,172.85,130
2026-09-03 09:22:59,174.2,174.2,174.2,174.2,65
2026-09-03 09:39:59,165.7,165.7,165.15,165.15,195
2026-09-03 09:47:59,161.75,161.75,161.75,161.75,65
2026-09-03 09:49:59,187.35,187.35,161.75,162.2,585
2026-09-03 10:00:59,163,163,163,163,65
2026-09-03 10:06:59,161.3,161.3,161.3,161.3,65
2026-09-03 10:07:58,163.95,163.95,163.95,163.95,65
2026-09-03 10:11:59,161.15,161.15,161.15,161.15,65
2026-09-03 10:16:59,163,163,163,163,65
2026-09-03 10:18:59,165.3,165.3,165.3,165.3,325
2026-09-03 10:27:59,165.3,165.3,165.3,165.3,130
2026-09-03 11:42:58,173,173,173,173,65
2026-09-03 11:46:59,172.35,172.35,172.35,172.35,65
2026-09-03 11:47:59,174.5,174.5,174.5,174.5,65
2026-09-03 11:48:58,176,176,176,176,65
2026-09-03 12:21:59,184.9,184.9,184.9,184.9,65
2026-09-03 12:23:58,186.05,186.05,186.05,186.05,65
2026-09-03 12:24:59,186.95,186.95,186.95,186.95,65
2026-09-03 12:25:59,190,190,190,190,65
2026-09-03 12:45:58,185.2,185.2,185.2,185.2,65
2026-09-03 12:57:59,183.9,183.9,183.9,183.9,195
2026-09-03 13:25:57,186.85,186.85,186.85,186.85,65
2026-09-03 13:33:58,183,183,183,183,195
2026-09-03 13:45:58,187,187,187,187,65
2026-09-03 14:20:59,182.65,182.65,182.65,182.65,65
2026-09-03 14:39:59,185,185,185,185,130
2026-09-03 15:10:59,189.85,189.85,189.85,189.85,65
2026-09-03 15:25:59,190.2,190.2,190.2,190.2,195
2026-09-03 15:32:58,193.7,193.7,193.7,193.7,65
2026-09-03 15:38:59,200,200,200,200,65
2026-09-03 15:39:58,200.75,200.75,200.75,200.75,65
2026-09-04 09:45:59,181,181,181,181,65
2026-09-04 09:52:58,176,176,176,176,65
2026-09-04 10:01:59,173,173,173,173,65
2026-09-04 10:09:59,174.8,174.8,174.8,174.8,65
2026-09-04 10:31:58,166.85,166.85,166.35,166.35,3380
2026-09-04 10:34:59,167,167,167,167,195
2026-09-04 10:35:58,168.05,168.05,168.05,168.05,130
2026-09-04 10:53:59,167.05,167.05,167.05,167.05,130
2026-09-04 11:02:58,167,167,167,167,130
2026-09-04 11:04:59,166.75,166.75,166.75,166.75,65
2026-09-04 11:16:59,167.75,167.75,167.75,167.75,130
2026-09-04 11:32:55,165.05,165.05,165.05,165.05,130
2026-09-04 11:35:59,165.65,165.65,165.65,165.65,130
2026-09-04 12:23:56,173.15,173.15,173.15,173.15,65
2026-09-04 12:24:59,173.25,173.25,173.25,173.25,65
2026-09-04 12:49:59,172.45,172.45,172.45,172.45,65
2026-09-04 12:51:59,174.8,174.8,174.8,174.8,65
2026-09-04 13:00:50,176.55,176.55,176.55,176.55,65
2026-09-04 13:01:59,175.95,175.95,175.95,175.95,65
2026-09-04 13:35:58,173.35,173.35,173.35,173.35,65
2026-09-04 13:39:57,171.55,171.55,171.55,171.55,325
2026-09-04 14:36:59,167.85,167.85,167.85,167.85,65
2026-09-04 14:43:59,171,171,171,171,65
2026-09-04 15:36:59,172.75,172.75,172.75,172.75,130
