timestamp_ist,open,high,low,close,volume
2026-08-04 09:22:59,1110,1110,1110,1110,65
2026-08-04 10:20:59,1110,1110,1110,1110,65
2026-08-04 10:24:58,1114.45,1114.45,1114.45,1114.45,65
2026-08-04 11:42:59,1070,1070,1070,1070,65
2026-08-04 12:21:59,1041.45,1041.45,1041.45,1041.45,65
2026-08-04 12:24:59,1026.2,1026.2,1026.2,1026.2,520
2026-08-04 12:42:59,1021.55,1021.55,1021.55,1021.55,65
2026-08-04 13:23:59,1008.55,1008.55,1008.55,1008.55,65
2026-08-04 13:54:58,982.35,982.35,982.35,982.35,130
2026-08-04 13:57:59,982.35,982.35,982.35,982.35,65
2026-08-04 14:18:58,1010.5,1010.5,1010.5,1010.5,65
2026-08-04 14:27:59,1008,1008,1008,1008,65
2026-08-04 14:39:59,1010,1010,1010,1010,130
2026-08-04 14:57:59,1006.95,1006.95,1006.95,1006.95,65
2026-08-04 15:13:59,1010,1010,1010,1010,65
2026-08-04 15:15:59,1020,1020,1020,1020,130
2026-08-05 09:15:59,1110.1,1110.1,1110.1,1110.1,65
2026-08-05 09:27:58,1125,1125,1125,1125,65
2026-08-05 09:55:56,1132.5,1132.5,1132.5,1132.5,65
2026-08-05 10:25:52,1132.5,1132.5,1132.5,1132.5,65
2026-08-05 11:00:58,1151.5,1151.5,1151.5,1151.5,65
2026-08-05 11:15:58,1132.35,1132.35,1132.35,1132.35,65
2026-08-05 11:24:58,1134.95,1134.95,1134.95,1134.95,130
2026-08-05 12:09:58,1110.8,1110.8,1110.8,1110.8,65
2026-08-05 12:51:59,1065.8,1065.8,1065.7,1065.8,130
2026-08-05 12:56:59,1073.2,1073.2,1073.2,1073.2,65
2026-08-05 13:10:59,1084.05,1084.05,1084.05,1084.05,65
2026-08-05 13:38:57,1061.5,1061.5,1061.5,1061.5,65
2026-08-05 13:44:59,1052,1052,1052,1052,65
2026-08-05 15:01:58,1064.8,1064.8,1064.8,1064.8,65
2026-08-05 15:16:59,1060.1,1060.1,1060.1,1060.1,65
2026-08-06 09:38:57,1145,1164.05,1145,1164.05,130
2026-08-06 09:41:51,1150,1162.2,1150,1162.2,130
2026-08-06 09:47:56,1162.2,1171.05,1162.2,1171.05,130
2026-08-06 09:50:57,1149.7,1149.7,1149.7,1149.7,65
2026-08-06 10:12:59,1149.7,1149.7,1149.7,1149.7,65
2026-08-06 11:27:58,1165.75,1165.75,1165.75,1165.75,130
2026-08-06 12:40:59,1165.7,1165.7,1165.7,1165.7,65
2026-08-06 13:21:59,1128.2,1128.2,1128.2,1128.2,65
2026-08-06 14:18:58,1165.75,1165.75,1165.75,1165.75,195
2026-08-06 14:41:57,1160,1160,1160,1160,65
2026-08-06 14:53:58,1155,1155,1155,1155,65
2026-08-07 09:28:59,1100,1100,1100,1100,65
2026-08-07 10:27:59,1100,1100,1100,1100,65
2026-08-07 11:54:59,1085,1085,1085,1085,65
2026-08-07 13:12:59,1090.6,1090.6,1090.6,1090.6,65
2026-08-07 13:32:59,1082,1082,1082,1082,65
2026-08-07 13:57:58,1090,1090,1090,1090,65
2026-08-07 14:20:58,1075.7,1075.7,1069.95,1075.7,325
2026-08-07 15:12:59,1109.8,1109.8,1109.8,1109.8,65
2026-08-10 10:15:59,1075,1075,1075,1075,65
2026-08-10 10:16:59,1075,1075,1075,1075,260
2026-08-10 10:20:59,1085,1085,1085,1085,260
2026-08-10 10:30:59,1100,1100,1100,1100,65
2026-08-10 15:26:54,1095,1095,1095,1095,130
2026-08-11 09:31:58,1020,1020,1020,1020,65
2026-08-11 09:32:58,1010,1010,1010,1010,130
2026-08-11 09:33:59,1010,1010,1010,1010,130
2026-08-11 09:34:59,998.55,998.55,998.55,998.55,65
2026-08-11 09:48:58,990,990,990,990,130
2026-08-11 10:09:59,1005.9,1005.9,1005.9,1005.9,65
2026-08-11 10:40:58,995,995,995,995,65
2026-08-11 11:31:59,979.7,979.7,979.65,979.7,130
2026-08-11 11:34:59,980,980,980,980,65
2026-08-11 11:40:59,985,985,985,985,65
2026-08-11 12:08:59,980,980,978.35,978.35,195
2026-08-11 12:25:59,981.45,981.45,981.45,981.45,130
2026-08-11 13:01:58,976.8,976.8,976.8,976.8,65
2026-08-11 13:02:59,982,982,982,982,65
2026-08-11 13:14:47,984.75,984.75,984.75,984.75,130
2026-08-11 13:54:59,982.7,982.7,982.7,982.7,65
2026-08-11 13:55:59,982.7,982.7,982.7,982.7,65
2026-08-11 14:04:59,985,985,985,985,65
2026-08-11 14:28:58,990.05,990.05,990.05,990.05,65
2026-08-11 15:05:58,999,999,999,999,130
2026-08-11 15:12:59,995.55,995.55,995.55,995.55,65
2026-08-11 15:22:59,978.35,978.35,978.35,978.35,130
2026-08-11 15:39:51,978.35,978.35,978.35,978.35,65
2026-08-12 09:16:58,950,950,950,950,65
2026-08-12 09:17:58,945.05,945.05,945.05,945.05,130
2026-08-12 09:18:59,939.95,939.95,939.95,939.95,130
2026-08-12 09:19:59,945,945,945,945,130
2026-08-12 09:20:59,947.1,950,947.1,950,130
2026-08-12 09:37:59,965,965.05,965,965,130
2026-08-12 09:46:59,950,950,950,950,65
2026-08-12 09:49:59,942,942,942,942,65
2026-08-12 10:05:59,915,915,915,915,65
2026-08-12 10:06:59,915,915,915,915,65
2026-08-12 10:07:58,915,915,915,915,65
2026-08-12 10:10:59,918,918,918,918,130
2026-08-12 10:24:59,918,918,918,918,65
2026-08-12 10:47:58,910,910,910,910,65
2026-08-12 11:09:59,886.75,886.75,880,886.75,195
2026-08-12 11:12:58,880.65,880.65,880.65,880.65,65
2026-08-12 11:20:59,880.65,880.65,880.65,880.65,65
2026-08-12 11:29:59,882.8,882.8,882.8,882.8,650
2026-08-12 11:33:59,878.25,878.25,878.25,878.25,65
2026-08-12 11:39:59,875.25,875.25,871.55,871.55,130
2026-08-12 11:52:59,874.55,874.55,874.55,874.55,65
2026-08-12 12:02:58,864,864,864,864,130
2026-08-12 12:05:58,867,867,867,867,65
2026-08-12 12:09:59,865.75,865.75,865.75,865.75,65
2026-08-12 12:12:59,864.1,864.1,864.1,864.1,65
2026-08-12 12:25:59,865,865,865,865,65
2026-08-12 12:30:59,871.7,871.7,871.7,871.7,195
2026-08-12 12:35:59,875.35,875.35,875.35,875.35,260
2026-08-12 13:03:59,865.15,865.15,865.15,865.15,65
2026-08-12 13:44:59,865.15,865.15,865.15,865.15,65
2026-08-12 13:59:59,859,859,859,859,1300
2026-08-12 14:02:58,859,859,859,859,65
2026-08-12 14:06:58,864.45,864.45,864.45,864.45,65
2026-08-12 14:19:59,868.45,868.45,868.45,868.45,65
2026-08-12 14:34:58,903.1,903.1,903.1,903.1,65
2026-08-12 14:54:59,924.3,924.3,924.3,924.3,260
2026-08-12 15:30:58,936.45,936.45,936.45,936.45,65
2026-08-12 15:36:57,933,933,933,933,65
2026-08-13 09:20:59,902.5,902.5,902.5,902.5,65
2026-08-13 09:25:59,899.2,899.2,899.2,899.2,65
2026-08-13 09:27:59,890,890,885,885,130
2026-08-13 09:28:59,885,885,880,880,195
2026-08-13 09:30:59,890,890.1,890,890.1,130
2026-08-13 09:33:59,875.35,875.35,875.35,875.35,65
2026-08-13 10:08:59,887.55,887.55,887.55,887.55,65
2026-08-13 10:28:59,880,880,880,880,260
2026-08-13 10:31:59,867.05,867.05,867.05,867.05,65
2026-08-13 10:45:59,876.95,876.95,876.95,876.95,260
2026-08-13 11:10:58,880.3,880.3,880.3,880.3,65
2026-08-13 11:11:59,872.8,872.8,872.8,872.8,65
2026-08-13 12:02:58,941.25,941.25,941.25,941.25,195
2026-08-13 12:03:58,950,951.9,950,951.9,130
2026-08-13 12:23:59,940.65,940.65,940.65,940.65,65
2026-08-13 12:50:59,916.75,916.75,916.75,916.75,65
2026-08-13 13:07:59,917.65,917.65,917.65,917.65,65
2026-08-13 13:09:58,919.2,919.2,919.2,919.2,65
2026-08-13 13:38:59,922.7,922.7,922.7,922.7,65
2026-08-13 14:17:59,915.8,915.8,915.8,915.8,65
2026-08-13 14:36:58,930.75,930.75,930.75,930.75,65
2026-08-13 14:47:59,928,928,928,928,130
2026-08-13 14:48:59,924,924,924,924,65
2026-08-13 14:53:59,921.6,921.6,921.6,921.6,65
2026-08-13 14:58:58,917,917,917,917,65
2026-08-13 15:12:58,917,918,917,918,650
