timestamp,open,high,low,close,volume,oi
2026-03-20T00:00:00,31.35,31.35,31.35,31.35,1200,
2026-03-25T00:00:00,29.8,29.8,29.8,29.8,7200,
2026-03-27T00:00:00,28.31,28.31,28.31,28.31,56400,
2026-04-09T00:00:00,25.48,31.14,25.48,31.14,4800,
2026-05-21T00:00:00,28.03,28.03,28.03,28.03,1200,
2026-05-27T00:00:00,25.24,25.24,25.24,25.24,1200,
2026-05-29T00:00:00,25.3,25.3,22.72,22.72,4800,
2026-06-03T00:00:00,22.75,22.75,22.75,22.75,1200,
2026-06-16T00:00:00,20.5,25.02,20.48,25.02,9600,
2026-06-18T00:00:00,25.02,25.02,25.02,25.02,1200,
2026-06-22T00:00:00,22.52,27.19,22.52,27.19,3600,
2026-06-24T00:00:00,24.48,24.48,24.48,24.48,4800,
2026-07-02T00:00:00,22.06,22.16,22.06,22.16,2400,
2026-07-10T00:00:00,19.95,19.95,19.95,19.95,1200,
2026-07-20T00:00:00,17.96,17.96,17.96,17.96,1200,
2026-08-06T00:00:00,18.5,18.5,18.5,18.5,1200,
2026-08-07T00:00:00,17.5,17.5,17.5,17.5,1200,
2026-08-11T00:00:00,15.91,15.91,15.75,15.75,3600,
2026-08-12T00:00:00,14.75,15.83,14.75,15.83,2400,
2026-08-13T00:00:00,15.0,15.0,15.0,15.0,1200,
2026-08-21T00:00:00,15.0,15.0,15.0,15.0,1200,
2026-08-24T00:00:00,16.48,16.48,16.48,16.48,1200,
2026-08-31T00:00:00,15.0,15.0,15.0,15.0,1200,
2026-09-04T00:00:00,15.5,15.5,15.5,15.5,1200,
2025-09-12T00:00:00,27.55,27.55,27.55,27.55,3600,
2025-09-15T00:00:00,26.18,26.18,26.18,26.18,2400,
2025-09-16T00:00:00,26.1,27.3,26.1,27.3,7200,
2025-09-17T00:00:00,26.0,26.0,26.0,26.0,2400,
2025-09-18T00:00:00,25.0,25.0,25.0,25.0,3600,
2025-10-06T00:00:00,24.5,24.5,24.5,24.5,1200,
2025-10-10T00:00:00,23.7,23.7,23.7,23.7,1200,
2025-10-30T00:00:00,26.07,26.07,26.07,26.07,2400,
2025-10-31T00:00:00,28.65,28.65,28.65,28.65,1200,
2025-11-06T00:00:00,28.65,28.65,28.65,28.65,1200,
2025-11-07T00:00:00,31.45,31.45,31.45,31.45,1200,
2025-11-11T00:00:00,34.45,34.45,34.45,34.45,2400,
2025-11-17T00:00:00,34.45,34.45,34.45,34.45,1200,
2026-01-05T00:00:00,33.0,33.0,33.0,33.0,1200,
2025-03-17T00:00:00,24.8,24.8,24.8,24.8,2400,
2025-03-18T00:00:00,26.2,26.2,25.0,25.0,4800,
2025-03-19T00:00:00,26.3,26.3,26.3,26.3,2400,
2025-03-20T00:00:00,26.3,26.4,25.7,26.4,15600,
2025-03-21T00:00:00,25.55,25.55,25.55,25.55,1200,
2025-03-24T00:00:00,25.55,26.5,24.7,25.55,9600,
2025-03-25T00:00:00,25.61,25.61,25.55,25.55,3600,
2025-03-26T00:00:00,26.5,26.5,25.6,25.6,3600,
2025-03-27T00:00:00,25.6,25.6,25.6,25.6,3600,
2025-03-28T00:00:00,21.2,21.2,21.2,21.2,1200,
2025-04-01T00:00:00,23.2,23.6,23.2,23.6,2400,
2025-04-02T00:00:00,25.0,25.0,25.0,25.0,1200,
2025-04-03T00:00:00,26.25,26.25,26.25,26.25,1200,
2025-04-07T00:00:00,27.26,27.26,27.26,27.26,1200,
2025-04-16T00:00:00,28.26,28.62,28.26,28.62,3600,
2025-04-21T00:00:00,29.2,29.62,29.2,29.62,2400,
2025-04-22T00:00:00,31.1,31.1,31.1,31.1,1200,
2025-04-24T00:00:00,32.65,32.65,32.65,32.65,1200,
2025-04-28T00:00:00,34.28,34.28,34.28,34.28,2400,
2025-05-07T00:00:00,34.95,34.95,34.95,34.95,1200,
2025-05-08T00:00:00,34.95,34.95,34.9,34.95,21600,
2025-05-15T00:00:00,34.26,34.26,34.26,34.26,1200,
2025-05-21T00:00:00,33.86,33.86,33.86,33.86,1200,
2025-05-26T00:00:00,34.53,34.53,34.53,34.53,1200,
2025-05-27T00:00:00,35.22,35.22,35.22,35.22,1200,
2025-05-28T00:00:00,34.52,34.52,34.52,34.52,2400,
2025-05-29T00:00:00,33.83,33.83,33.83,33.83,1200,
2025-05-30T00:00:00,33.16,33.16,33.16,33.16,2400,
2025-06-05T00:00:00,32.5,32.5,32.5,32.5,2400,
2025-06-06T00:00:00,32.5,32.5,32.5,32.5,2400,
2025-06-10T00:00:00,34.12,34.12,34.12,34.12,3600,
