timestamp,open,high,low,close,volume,oi
2026-03-11T00:00:00,17.03,17.74,16.9,16.9,113424,
2026-03-12T00:00:00,,18.38,16.65,17.15,20487,
2026-03-13T00:00:00,16.87,17.27,16.19,16.6,943984,
2026-03-16T00:00:00,16.62,16.62,15.7,16.2,31893,
2026-03-17T00:00:00,16.09,16.3,15.9,15.9,32793,
2026-03-18T00:00:00,,16.8,16.18,16.6,92685,
2026-03-19T00:00:00,,16.52,15.8,15.89,16971,
2026-03-20T00:00:00,16.09,16.36,15.6,15.62,15332,
2026-03-23T00:00:00,,15.6,14.75,15.05,47701,
2026-03-24T00:00:00,15.31,15.55,14.9,15.22,41927,
2026-03-25T00:00:00,,16.39,15.26,15.65,139937,
2026-03-27T00:00:00,15.6,15.6,14.5,14.69,74383,
2026-03-30T00:00:00,,14.66,13.5,13.92,65797,
2026-04-01T00:00:00,,16.23,14.4,16.09,64999,
2026-04-02T00:00:00,,16.38,15.4,16.19,15521,
2026-04-06T00:00:00,,17.13,15.76,17.12,98686,
2026-04-07T00:00:00,,17.51,17.04,17.29,22378,
2026-04-08T00:00:00,,18.65,17.4,18.3,33781,
2026-04-09T00:00:00,,18.84,17.8,17.82,36344,
2026-04-10T00:00:00,,18.45,17.76,18.25,35088,
2026-04-13T00:00:00,,18.17,17.33,18.0,174389,
2026-04-15T00:00:00,,20.33,18.3,19.08,80060,
2026-04-16T00:00:00,,19.4,18.7,19.19,27667,
2026-04-17T00:00:00,,19.5,18.9,19.25,77291,
2026-04-20T00:00:00,,19.25,18.6,18.7,40721,
2026-04-21T00:00:00,18.76,19.0,18.31,18.31,66388,
2026-04-22T00:00:00,18.5,19.5,18.1,19.11,41834,
2026-04-23T00:00:00,,19.5,18.4,18.55,33329,
2026-04-24T00:00:00,18.51,18.51,18.0,18.0,5981,
2026-04-27T00:00:00,18.18,18.79,18.01,18.51,27942,
2026-04-28T00:00:00,,18.77,18.4,18.7,58250,
2026-04-29T00:00:00,,19.18,18.56,18.6,19428,
2026-04-30T00:00:00,18.5,18.63,18.07,18.52,7539,
2026-05-04T00:00:00,,19.2,17.96,19.2,23124,
2026-05-05T00:00:00,,19.1,17.62,18.8,20844,
2026-05-06T00:00:00,,19.5,18.43,19.43,56526,
2026-05-07T00:00:00,,19.93,19.31,19.85,69464,
2026-05-08T00:00:00,,19.89,19.25,19.3,16909,
2026-05-11T00:00:00,,19.32,18.25,18.3,26132,
2026-05-12T00:00:00,,19.48,17.14,17.42,46676,
2026-05-13T00:00:00,,18.0,17.42,17.51,18117,
2026-05-14T00:00:00,17.99,17.99,17.16,17.37,30217,
2026-05-15T00:00:00,,17.73,17.15,17.4,21933,
2026-05-18T00:00:00,17.64,17.64,15.65,17.0,16584,
2026-05-19T00:00:00,17.0,17.36,17.0,17.0,3179,
2026-05-20T00:00:00,,19.0,16.82,17.25,78784,
2026-05-21T00:00:00,17.25,17.37,16.54,16.91,20023,
2026-05-22T00:00:00,,17.26,16.91,17.14,5190,
2026-05-25T00:00:00,,18.3,17.05,18.3,17895,
2026-05-26T00:00:00,18.17,18.57,18.01,18.12,41882,
2026-05-27T00:00:00,,18.49,17.51,17.8,118850,
2026-05-29T00:00:00,18.19,18.37,17.95,18.06,14838,
2026-06-01T00:00:00,,20.98,17.85,17.85,12034,
2026-06-02T00:00:00,17.7,17.87,17.55,17.8,16910,
2026-06-03T00:00:00,18.09,18.09,17.51,17.74,11018,
2026-06-04T00:00:00,17.74,18.1,17.74,18.0,12808,
2026-06-05T00:00:00,,18.3,17.77,17.92,70687,
2026-06-08T00:00:00,,19.8,17.13,17.4,41966,
2026-06-09T00:00:00,17.5,17.74,17.34,17.7,11612,
2026-06-10T00:00:00,17.7,17.8,17.15,17.26,9776,
2026-06-11T00:00:00,,17.31,16.62,17.07,8738,
2026-06-12T00:00:00,,17.44,17.0,17.4,77272,
2026-06-15T00:00:00,,18.26,17.35,17.69,26641,
2026-06-16T00:00:00,,18.38,17.65,17.91,12584,
2026-06-17T00:00:00,,18.27,17.5,17.82,27706,
2026-06-18T00:00:00,17.9,17.92,17.6,17.72,13273,
2026-06-19T00:00:00,17.65,17.87,17.38,17.52,74913,
2026-06-22T00:00:00,17.8,17.96,17.57,17.63,6155,
2026-06-23T00:00:00,17.63,17.63,17.16,17.25,10617,
2026-06-24T00:00:00,,17.8,16.6,17.27,24606,
2026-06-25T00:00:00,17.36,17.45,16.96,17.15,23109,
2026-06-29T00:00:00,17.09,17.09,16.78,16.9,7788,
2026-06-30T00:00:00,16.9,17.0,16.52,16.88,88884,
2026-07-01T00:00:00,16.78,17.09,16.78,16.9,10800,
2026-07-02T00:00:00,17.09,17.09,16.93,16.95,7183,
2026-07-03T00:00:00,17.3,17.5,17.03,17.11,19237,
2026-07-06T00:00:00,,17.45,16.29,16.95,18860,
2026-07-07T00:00:00,,17.2,16.55,17.04,88936,
2026-07-08T00:00:00,16.94,16.99,16.43,16.49,12527,
2026-07-09T00:00:00,,16.8,16.49,16.68,4988,
2026-07-10T00:00:00,16.95,16.95,16.55,16.79,4994,
2026-07-13T00:00:00,,16.8,15.76,16.76,21409,
2026-07-14T00:00:00,,16.98,16.42,16.98,20698,
2026-07-15T00:00:00,,17.1,16.85,16.94,80549,
2026-07-16T00:00:00,,17.0,16.6,16.97,40133,
2026-07-17T00:00:00,16.92,16.99,16.76,16.88,4736,
2026-07-20T00:00:00,16.72,17.02,16.48,16.7,8327,
2026-07-21T00:00:00,,16.92,16.5,16.82,10138,
2026-07-22T00:00:00,,17.5,16.32,17.28,27172,
2026-07-23T00:00:00,17.3,18.75,17.3,17.97,163433,
2026-07-24T00:00:00,,17.83,17.11,17.83,42418,
2026-07-27T00:00:00,,18.75,17.75,18.17,53949,
2026-07-28T00:00:00,,18.8,17.7,18.06,6782,
2026-07-29T00:00:00,17.75,17.9,17.38,17.38,25537,
2026-07-30T00:00:00,,17.72,17.33,17.42,79258,
2026-07-31T00:00:00,17.45,18.47,17.45,18.39,56299,
2026-08-03T00:00:00,,19.3,17.57,19.02,73288,
2026-08-04T00:00:00,,19.99,18.83,19.0,30639,
2026-08-05T00:00:00,,19.61,18.58,18.83,25120,
2026-08-06T00:00:00,,19.3,18.64,18.95,16683,
2026-08-07T00:00:00,,19.08,18.1,18.51,61654,
2026-08-10T00:00:00,18.25,18.25,17.51,17.6,45743,
2026-08-11T00:00:00,,17.72,17.25,17.59,13118,
2026-08-12T00:00:00,,17.72,17.07,17.11,34438,
2026-08-13T00:00:00,,17.38,16.68,17.1,13406,
2026-08-14T00:00:00,,17.01,16.57,16.91,83379,
2026-08-17T00:00:00,,17.38,16.64,17.01,21064,
2026-08-18T00:00:00,17.09,17.47,17.03,17.35,6241,
2026-08-19T00:00:00,,19.3,16.8,16.89,7886,
2026-08-20T00:00:00,16.99,17.17,16.83,17.01,20445,
2026-08-21T00:00:00,,17.55,16.97,17.16,82229,
2026-08-24T00:00:00,,17.59,17.16,17.21,10465,
2026-08-25T00:00:00,,17.44,16.88,17.1,15351,
2026-08-26T00:00:00,17.13,17.19,17.0,17.02,6423,
2026-08-27T00:00:00,16.96,17.38,16.9,17.05,12660,
2026-08-28T00:00:00,17.0,17.25,16.86,17.15,22555,
2026-08-31T00:00:00,17.15,17.2,16.75,16.75,96395,
