timestamp,open,high,low,close,volume,oi
2026-03-11T00:00:00,,223.25,211.0,212.9,200838,
2026-03-12T00:00:00,,212.9,204.7,210.45,466762,
2026-03-13T00:00:00,,209.65,200.0,200.8,238646,
2026-03-16T00:00:00,,203.9,194.0,195.15,301880,
2026-03-17T00:00:00,,203.45,195.95,202.15,646934,
2026-03-18T00:00:00,,207.15,201.55,205.95,401464,
2026-03-19T00:00:00,,203.15,195.7,197.6,284204,
2026-03-20T00:00:00,,203.0,197.0,198.9,188833,
2026-03-23T00:00:00,,195.75,185.85,188.9,468529,
2026-03-24T00:00:00,,201.65,191.6,199.65,620644,
2026-03-25T00:00:00,,204.25,195.95,197.55,397660,
2026-03-27T00:00:00,,197.5,187.55,189.4,521414,
2026-03-30T00:00:00,,196.4,180.95,182.2,474466,
2026-04-01T00:00:00,,200.4,190.2,195.45,469560,
2026-04-02T00:00:00,,198.45,189.45,196.6,256173,
2026-04-06T00:00:00,,201.9,191.45,199.75,439266,
2026-04-07T00:00:00,,201.4,197.0,197.55,360886,
2026-04-08T00:00:00,,217.55,205.0,207.95,300064,
2026-04-09T00:00:00,,238.7,207.7,232.55,1212458,
2026-04-10T00:00:00,,244.1,234.85,237.55,1570114,
2026-04-13T00:00:00,,235.5,227.55,232.45,557800,
2026-04-15T00:00:00,,240.7,235.0,235.55,243958,
2026-04-16T00:00:00,,249.7,237.9,242.3,468192,
2026-04-17T00:00:00,,287.2,244.0,282.95,2120791,
2026-04-20T00:00:00,,299.6,278.5,289.25,1765384,
2026-04-21T00:00:00,,293.15,283.3,286.85,586752,
2026-04-22T00:00:00,,296.9,284.45,287.3,453524,
2026-04-23T00:00:00,,299.0,277.25,290.8,827915,
2026-04-24T00:00:00,,296.35,281.0,283.4,366821,
2026-04-27T00:00:00,,307.35,281.8,301.25,871454,
2026-04-28T00:00:00,,312.0,298.35,305.7,667563,
2026-04-29T00:00:00,,311.6,292.35,296.35,477731,
2026-04-30T00:00:00,,300.7,291.05,297.7,266183,
2026-05-04T00:00:00,,302.0,287.05,295.8,320935,
2026-05-05T00:00:00,,310.3,293.85,308.3,707169,
2026-05-06T00:00:00,,320.0,308.3,312.8,676372,
2026-05-07T00:00:00,,316.1,307.2,314.4,455921,
2026-05-08T00:00:00,,337.4,313.1,325.2,887908,
2026-05-11T00:00:00,,327.35,315.25,317.7,410431,
2026-05-12T00:00:00,,318.05,292.55,294.85,664514,
2026-05-13T00:00:00,,308.9,294.25,304.35,426015,
2026-05-14T00:00:00,,309.6,297.1,305.4,261204,
2026-05-15T00:00:00,,307.5,292.9,294.25,264205,
2026-05-18T00:00:00,,320.0,283.4,311.1,674536,
2026-05-19T00:00:00,,357.55,318.0,340.65,7455471,
2026-05-20T00:00:00,,369.3,341.6,356.7,5411741,
2026-05-21T00:00:00,,377.55,353.55,357.75,3304415,
2026-05-22T00:00:00,,362.0,348.05,355.1,1504380,
2026-05-25T00:00:00,,419.95,358.1,410.8,6699584,
