timestamp,open,high,low,close,volume,oi
2026-03-11T00:00:00,,317.8,300.5,304.0,56788,
2026-03-12T00:00:00,,310.15,297.05,301.8,45409,
2026-03-13T00:00:00,,305.0,297.15,300.1,46736,
2026-03-16T00:00:00,,300.75,288.4,292.55,58288,
2026-03-17T00:00:00,,299.85,289.0,291.1,88847,
2026-03-18T00:00:00,,304.5,290.8,297.35,55407,
2026-03-19T00:00:00,,294.4,286.05,288.05,56273,
2026-03-20T00:00:00,,298.0,288.0,291.6,63078,
2026-03-23T00:00:00,,290.75,278.15,279.2,71312,
2026-03-24T00:00:00,,287.15,272.2,273.8,101746,
2026-03-25T00:00:00,,281.95,273.3,274.9,104367,
2026-03-27T00:00:00,,274.9,258.0,261.75,90685,
2026-03-30T00:00:00,,264.2,245.5,249.1,163126,
2026-04-01T00:00:00,,273.0,251.0,270.21,83173,
2026-04-02T00:00:00,,293.99,254.45,285.38,124929,
2026-04-06T00:00:00,,285.37,275.7,280.4,63286,
2026-04-07T00:00:00,,305.64,276.19,289.1,162318,
2026-04-08T00:00:00,,305.66,296.01,302.75,53217,
2026-04-09T00:00:00,,306.29,299.1,300.5,44597,
2026-04-10T00:00:00,,306.99,301.15,305.11,36337,
2026-04-13T00:00:00,,304.55,295.1,300.85,41886,
2026-04-15T00:00:00,,318.7,301.86,314.57,84311,
2026-04-16T00:00:00,,320.54,309.0,317.3,55454,
2026-04-17T00:00:00,,325.99,315.0,323.19,51866,
2026-04-20T00:00:00,,327.0,314.5,318.99,41987,
2026-04-21T00:00:00,,329.8,314.7,325.6,64701,
2026-04-22T00:00:00,,346.32,323.23,338.54,115884,
2026-04-23T00:00:00,,362.39,331.35,336.59,166953,
2026-04-24T00:00:00,,343.18,324.2,325.56,85679,
2026-04-27T00:00:00,,341.3,325.6,339.14,50326,
2026-04-28T00:00:00,,352.0,334.75,339.23,83652,
2026-04-29T00:00:00,,347.78,336.01,339.77,44182,
2026-04-30T00:00:00,,343.56,325.25,335.49,161179,
2026-05-04T00:00:00,,351.7,333.1,336.4,50114,
2026-05-05T00:00:00,,337.85,330.0,333.3,27259,
2026-05-06T00:00:00,,344.0,333.5,339.4,31529,
2026-05-07T00:00:00,,343.85,334.4,339.95,46928,
2026-05-08T00:00:00,,342.8,332.0,335.05,29449,
2026-05-11T00:00:00,,334.5,324.0,325.95,23411,
2026-05-12T00:00:00,,326.75,301.5,306.15,98150,
2026-05-13T00:00:00,,318.45,307.45,310.25,30965,
2026-05-14T00:00:00,,314.95,302.45,306.25,41197,
2026-05-15T00:00:00,,311.0,302.05,303.75,30242,
2026-05-18T00:00:00,,306.0,296.5,302.7,29733,
2026-05-19T00:00:00,,317.0,299.0,313.1,60564,
2026-05-20T00:00:00,,313.35,306.6,310.6,23636,
2026-05-21T00:00:00,,323.9,310.65,318.65,37332,
2026-05-22T00:00:00,,324.0,314.0,317.6,21999,
2026-05-25T00:00:00,,323.9,315.25,319.95,29575,
2026-05-26T00:00:00,,338.85,316.7,336.0,138520,
2026-05-27T00:00:00,,341.5,330.15,335.1,32796,
2026-05-29T00:00:00,,336.0,324.5,327.7,25083,
2026-06-01T00:00:00,,346.0,321.0,324.65,42006,
2026-06-02T00:00:00,,327.95,318.35,324.75,26330,
2026-06-03T00:00:00,,328.0,318.0,325.2,30,
2026-06-04T00:00:00,,326.3,319.1,322.8,249,
2026-06-05T00:00:00,,324.1,310.0,311.6,46458,
2026-06-08T00:00:00,,312.6,305.0,307.1,20327,
2026-06-09T00:00:00,,312.45,304.2,311.3,23587,
2026-06-10T00:00:00,,314.35,299.6,302.7,50036,
2026-06-11T00:00:00,,304.8,299.0,303.5,17208,
2026-06-12T00:00:00,,311.0,303.6,309.7,24561,
2026-06-15T00:00:00,,321.6,314.4,316.8,65641,
2026-06-16T00:00:00,,332.4,317.55,325.6,103184,
2026-06-17T00:00:00,,328.4,321.0,322.65,16036,
2026-06-18T00:00:00,,331.75,320.7,324.0,46146,
2026-06-19T00:00:00,,331.6,320.05,325.2,22320,
2026-06-22T00:00:00,,341.45,326.0,337.8,72976,
2026-06-23T00:00:00,,344.8,334.9,337.0,45410,
2026-06-24T00:00:00,,356.2,336.5,351.0,96033,
2026-06-25T00:00:00,,359.75,351.5,353.6,70508,
2026-06-29T00:00:00,,357.9,348.35,351.05,46787,
2026-06-30T00:00:00,,356.9,351.0,355.95,34009,
2026-07-01T00:00:00,,378.65,353.45,363.45,156474,
2026-07-02T00:00:00,,393.5,363.5,385.3,327646,
2026-07-03T00:00:00,,396.95,382.7,387.65,144817,
2026-07-06T00:00:00,,392.95,379.35,380.65,57567,
2026-07-07T00:00:00,,380.95,363.3,366.25,65932,
2026-07-08T00:00:00,,376.35,361.4,366.4,55180,
2026-07-09T00:00:00,,380.85,363.45,378.1,39619,
2026-07-10T00:00:00,,381.3,362.7,365.75,109807,
2026-07-13T00:00:00,,373.15,361.3,370.7,31375,
2026-07-14T00:00:00,,389.5,367.6,384.95,125807,
2026-07-15T00:00:00,,398.9,386.9,390.85,114710,
2026-07-16T00:00:00,,396.3,380.5,385.05,68308,
2026-07-17T00:00:00,,381.85,360.5,365.6,111843,
2026-07-20T00:00:00,,379.75,363.05,377.8,53969,
2026-07-21T00:00:00,,385.0,371.0,377.45,55854,
2026-07-22T00:00:00,,378.75,367.85,369.95,49320,
2026-07-23T00:00:00,,373.2,366.1,367.3,29596,
2026-07-24T00:00:00,370.0,373.55,363.2,373.1,23335,
2026-07-27T00:00:00,,381.95,368.0,369.25,34073,
2026-07-28T00:00:00,370.25,370.85,352.0,353.0,58490,
