timestamp,open,high,low,close,volume,oi
2026-03-11T00:00:00,2.58,2.58,2.58,2.58,279,
2026-03-12T00:00:00,2.73,2.73,2.56,2.7,762,
2026-03-13T00:00:00,2.73,2.73,2.7,2.7,616,
2026-03-16T00:00:00,2.59,2.59,2.58,2.58,1013,
2026-03-17T00:00:00,2.6,2.6,2.52,2.52,5837,
2026-03-18T00:00:00,2.54,2.54,2.54,2.54,511,
2026-03-19T00:00:00,2.67,2.67,2.59,2.59,483,
2026-03-20T00:00:00,2.55,2.61,2.54,2.55,1902,
2026-03-23T00:00:00,2.55,2.55,2.54,2.54,4101,
2026-03-24T00:00:00,2.54,2.54,2.54,2.54,1769,
2026-03-25T00:00:00,2.54,2.55,2.54,2.55,5098,
2026-03-27T00:00:00,2.59,2.59,2.59,2.59,3472,
2026-03-30T00:00:00,2.59,2.6,2.5,2.5,341,
2026-04-01T00:00:00,2.5,2.5,2.49,2.49,928,
2026-04-02T00:00:00,2.53,2.68,2.53,2.67,1700,
2026-04-06T00:00:00,2.68,2.68,2.4,2.55,2364,
2026-04-07T00:00:00,3.05,3.05,2.58,2.61,1500,
2026-04-08T00:00:00,2.64,2.9,2.64,2.9,198,
2026-04-09T00:00:00,2.9,2.9,2.86,2.86,5637,
2026-04-10T00:00:00,2.9,2.9,2.61,2.86,3550,
2026-04-13T00:00:00,2.78,2.78,2.74,2.74,277,
2026-04-15T00:00:00,2.66,2.7,2.61,2.61,5255,
2026-04-16T00:00:00,2.7,2.78,2.69,2.77,14011,
2026-04-17T00:00:00,2.8,2.8,2.8,2.8,11634,
2026-04-20T00:00:00,2.82,3.2,2.82,3.2,9020,
2026-04-21T00:00:00,3.51,3.51,3.13,3.13,19290,
2026-04-22T00:00:00,3.13,3.13,3.13,3.13,9281,
2026-04-23T00:00:00,3.0,3.12,2.81,2.81,2971,
2026-04-24T00:00:00,2.81,3.13,2.81,3.1,3705,
2026-04-27T00:00:00,3.1,3.1,3.1,3.1,10414,
2026-04-28T00:00:00,2.83,3.17,2.83,2.9,2780,
2026-04-29T00:00:00,2.9,3.0,2.9,2.99,1221,
2026-04-30T00:00:00,2.85,2.99,2.79,2.79,12836,
2026-05-04T00:00:00,2.81,2.9,2.78,2.9,9172,
2026-05-05T00:00:00,2.79,2.79,2.79,2.79,467,
2026-05-06T00:00:00,2.8,2.9,2.8,2.8,7149,
2026-05-07T00:00:00,2.8,2.88,2.5,2.86,24512,
2026-05-08T00:00:00,2.86,2.86,2.78,2.78,10128,
2026-05-11T00:00:00,2.7,2.7,2.7,2.7,560,
2026-05-12T00:00:00,2.7,2.7,2.53,2.7,716,
2026-05-13T00:00:00,2.7,2.7,2.56,2.7,5578,
2026-05-14T00:00:00,2.6,2.6,2.6,2.6,504,
2026-05-15T00:00:00,2.45,3.06,2.45,2.82,2418,
2026-05-18T00:00:00,2.52,2.66,2.52,2.65,1728,
2026-05-19T00:00:00,2.66,2.85,2.66,2.85,7556,
2026-05-20T00:00:00,2.85,3.0,2.85,2.95,3536,
2026-05-21T00:00:00,2.95,2.95,2.61,2.9,3801,
2026-05-22T00:00:00,2.9,2.9,2.62,2.62,1254,
2026-05-25T00:00:00,2.61,2.79,2.57,2.65,937,
2026-05-26T00:00:00,2.63,2.63,2.6,2.6,10826,
2026-05-27T00:00:00,3.1,3.1,2.9,2.9,1561,
2026-05-29T00:00:00,2.88,2.88,2.51,2.7,1585,
2026-06-01T00:00:00,2.42,2.92,2.42,2.52,1031,
2026-06-02T00:00:00,2.6,2.6,2.52,2.52,2020,
2026-06-03T00:00:00,2.52,2.9,2.5,2.9,1216,
2026-06-04T00:00:00,2.8,2.8,2.6,2.6,13194,
2026-06-05T00:00:00,2.6,2.6,2.6,2.6,1119,
2026-06-08T00:00:00,2.6,2.6,2.6,2.6,884,
2026-06-09T00:00:00,3.0,3.0,2.58,2.58,2756,
2026-06-10T00:00:00,2.58,2.58,2.5,2.5,375,
2026-06-11T00:00:00,2.5,2.5,2.5,2.5,19167,
2026-06-12T00:00:00,2.5,2.72,2.49,2.49,3849,
2026-06-15T00:00:00,2.5,2.63,2.5,2.51,1186,
2026-06-16T00:00:00,2.5,2.5,2.5,2.5,493,
2026-06-17T00:00:00,2.5,2.5,2.5,2.5,2705,
2026-06-18T00:00:00,2.5,2.5,2.5,2.5,6067,
2026-06-19T00:00:00,2.5,2.5,2.45,2.45,2044,
2026-06-22T00:00:00,2.6,2.6,2.6,2.6,372,
2026-06-23T00:00:00,2.58,2.58,2.5,2.5,260,
2026-06-24T00:00:00,2.38,2.41,2.38,2.41,19975,
2026-06-25T00:00:00,2.41,2.41,2.3,2.3,978,
2026-06-29T00:00:00,2.31,2.32,2.3,2.3,7434,
2026-06-30T00:00:00,2.3,2.3,2.3,2.3,1170,
2026-07-01T00:00:00,2.3,2.3,2.01,2.2,8301,
2026-07-02T00:00:00,2.2,2.2,2.0,2.0,6182,
2026-07-03T00:00:00,2.03,2.4,2.03,2.4,44617,
2026-07-06T00:00:00,2.4,2.4,2.15,2.15,10325,
2026-07-07T00:00:00,2.21,2.21,2.21,2.21,55,
2026-07-08T00:00:00,2.1,2.1,2.06,2.06,7353,
2026-07-09T00:00:00,2.06,2.3,2.06,2.3,19974,
2026-07-10T00:00:00,2.48,2.48,2.34,2.34,529,
2026-07-13T00:00:00,2.4,2.4,2.12,2.12,5447,
2026-07-14T00:00:00,2.16,2.21,2.16,2.21,2441,
2026-07-15T00:00:00,2.29,2.29,2.12,2.2,839,
2026-07-16T00:00:00,2.2,2.2,2.2,2.2,1110,
2026-07-17T00:00:00,2.2,2.2,2.13,2.13,200,
2026-07-20T00:00:00,2.13,2.13,2.1,2.1,5771,
2026-07-21T00:00:00,2.11,2.21,2.0,2.0,4110,
2026-07-22T00:00:00,2.17,2.17,2.13,2.13,7250,
2026-07-23T00:00:00,2.13,2.13,2.06,2.06,3265,
2026-07-24T00:00:00,2.06,2.07,2.06,2.06,3739,
2026-07-27T00:00:00,2.07,2.07,2.06,2.06,5025,
2026-07-28T00:00:00,2.1,2.1,2.0,2.0,5512,
2026-07-29T00:00:00,2.0,2.02,2.0,2.0,11064,
2026-07-30T00:00:00,2.12,2.12,2.0,2.0,1813,
2026-07-31T00:00:00,2.01,2.1,2.01,2.1,1613,
2026-08-03T00:00:00,2.0,2.02,1.97,2.0,6306,
2026-08-04T00:00:00,2.17,2.17,2.1,2.1,7347,
2026-08-05T00:00:00,2.1,2.1,2.02,2.02,2200,
2026-08-06T00:00:00,2.02,2.05,2.02,2.04,1802,
2026-08-07T00:00:00,2.0,2.0,2.0,2.0,1185,
2026-08-10T00:00:00,2.01,2.3,1.98,2.3,43450,
2026-08-11T00:00:00,2.2,2.27,2.2,2.23,14189,
2026-08-12T00:00:00,2.28,2.28,2.13,2.28,3886,
2026-08-13T00:00:00,2.22,2.72,2.22,2.72,14023,
2026-08-14T00:00:00,2.23,2.72,2.23,2.72,32917,
2026-08-17T00:00:00,2.72,2.99,2.72,2.99,7817,
2026-08-18T00:00:00,2.99,2.99,2.6,2.6,64755,
2026-08-19T00:00:00,2.6,2.6,2.22,2.53,1726,
2026-08-20T00:00:00,2.53,2.53,2.53,2.53,1071,
2026-08-21T00:00:00,2.53,2.53,2.45,2.5,1334,
2026-08-24T00:00:00,2.5,2.5,2.38,2.4,4067,
2026-08-25T00:00:00,2.4,2.4,2.4,2.4,4991,
2026-08-26T00:00:00,2.4,2.52,2.4,2.52,7468,
2026-08-27T00:00:00,2.64,2.64,2.64,2.64,541,
2026-08-28T00:00:00,2.77,2.77,2.77,2.77,15074,
2026-08-31T00:00:00,2.77,2.9,2.77,2.9,7674,
2026-09-01T00:00:00,3.02,3.04,3.02,3.02,12003,
2026-09-02T00:00:00,3.02,3.16,3.02,3.16,16304,
2026-09-03T00:00:00,3.3,3.3,3.29,3.29,22242,
2026-09-04T00:00:00,3.29,3.29,3.2,3.2,5416,
2025-09-12T00:00:00,3.36,3.36,3.1,3.1,13482,
2025-09-15T00:00:00,3.1,3.25,2.95,3.2,12247,
2025-09-16T00:00:00,3.12,3.12,2.86,2.94,9544,
2025-09-17T00:00:00,2.95,3.2,2.95,3.13,5181,
2025-09-18T00:00:00,3.22,3.22,2.98,3.22,11337,
2025-09-19T00:00:00,3.38,3.38,3.23,3.38,4624,
2025-09-22T00:00:00,3.43,3.52,3.2,3.34,15453,
2025-09-23T00:00:00,3.49,3.49,3.18,3.38,10197,
2025-09-24T00:00:00,3.38,3.38,3.13,3.13,6425,
2025-09-25T00:00:00,3.4,3.4,3.14,3.28,9987,
2025-09-26T00:00:00,3.35,3.35,3.12,3.12,7044,
2025-09-29T00:00:00,3.04,3.18,3.03,3.13,1459,
2025-09-30T00:00:00,2.98,3.13,2.98,3.04,11267,
2025-10-01T00:00:00,3.05,3.19,2.98,3.1,16063,
2025-10-03T00:00:00,3.24,3.25,2.95,2.98,11459,
2025-10-06T00:00:00,3.04,3.07,3.04,3.05,5727,
2025-10-07T00:00:00,3.05,3.1,2.91,2.93,64099,
2025-10-08T00:00:00,3.0,3.17,2.91,3.0,13001,
2025-10-09T00:00:00,2.99,3.21,2.91,2.99,70492,
2025-10-10T00:00:00,2.99,2.99,2.71,2.99,3336,
2025-10-13T00:00:00,3.22,3.22,2.72,3.02,14046,
2025-10-14T00:00:00,2.96,3.0,2.96,3.0,9302,
2025-10-15T00:00:00,3.0,3.1,3.0,3.0,9190,
2025-10-16T00:00:00,2.7,2.9,2.7,2.9,2804,
2025-10-17T00:00:00,2.9,3.1,2.9,3.1,8948,
2025-10-20T00:00:00,2.9,3.1,2.9,3.05,25281,
2025-10-21T00:00:00,3.0,3.0,3.0,3.0,2000,
2025-10-23T00:00:00,2.9,2.9,2.84,2.9,30075,
2025-10-24T00:00:00,3.0,3.0,2.9,2.91,11392,
2025-10-27T00:00:00,2.91,2.91,2.9,2.9,9884,
2025-10-28T00:00:00,2.87,2.9,2.87,2.9,686,
2025-10-29T00:00:00,2.62,3.0,2.62,2.96,4869,
2025-10-30T00:00:00,2.82,2.9,2.82,2.89,11413,
2025-10-31T00:00:00,2.89,2.89,2.7,2.88,13023,
2025-11-03T00:00:00,2.75,2.87,2.75,2.8,1788,
2025-11-04T00:00:00,3.07,3.07,2.9,2.91,1528,
2025-11-06T00:00:00,3.1,3.1,2.92,2.92,5929,
2025-11-07T00:00:00,2.89,3.05,2.81,3.05,3199,
2025-11-10T00:00:00,3.05,3.05,2.9,2.9,386,
2025-11-11T00:00:00,2.9,2.9,2.89,2.9,9463,
2025-11-12T00:00:00,2.9,2.91,2.9,2.91,9959,
2025-11-13T00:00:00,2.76,2.8,2.76,2.8,1000,
2025-11-14T00:00:00,2.82,2.86,2.6,2.6,14726,
2025-11-17T00:00:00,2.77,2.79,2.77,2.79,3109,
2025-11-18T00:00:00,2.8,3.04,2.8,3.04,1893,
2025-11-19T00:00:00,3.04,3.04,2.82,3.04,9671,
2025-11-20T00:00:00,3.04,3.04,2.9,3.0,1592,
2025-11-21T00:00:00,3.0,3.0,2.95,3.0,3009,
2025-11-24T00:00:00,2.99,2.99,2.85,2.85,1561,
2025-11-25T00:00:00,2.85,3.03,2.85,3.03,1963,
2025-11-26T00:00:00,3.21,3.21,3.04,3.04,14506,
2025-11-27T00:00:00,3.03,3.04,2.99,3.0,7600,
2025-11-28T00:00:00,3.29,3.29,2.75,3.14,2032,
2025-12-01T00:00:00,3.14,3.16,3.14,3.16,1361,
2025-12-02T00:00:00,3.16,3.16,3.1,3.1,2872,
2025-12-03T00:00:00,3.1,3.1,3.0,3.0,1584,
2025-12-04T00:00:00,2.8,3.0,2.8,3.0,14647,
2025-12-05T00:00:00,3.0,3.47,3.0,3.0,2497,
2025-12-08T00:00:00,2.98,2.98,2.41,2.98,4120,
