timestamp,open,high,low,close,volume,oi
2026-03-11T00:00:00,,376.75,366.4,368.0,11344,
2026-03-12T00:00:00,,370.25,358.3,365.6,9934,
2026-03-13T00:00:00,,370.55,352.9,353.9,13220,
2026-03-16T00:00:00,,358.3,345.0,356.0,10601,
2026-03-17T00:00:00,,363.95,352.8,357.4,11110,
2026-03-18T00:00:00,,373.75,355.0,369.35,14387,
2026-03-19T00:00:00,,368.7,353.75,356.65,9813,
2026-03-20T00:00:00,357.8,363.7,357.75,358.55,10162,
2026-03-23T00:00:00,,355.75,345.9,350.4,8525,
2026-03-24T00:00:00,355.1,358.4,349.5,357.5,11001,
2026-03-25T00:00:00,,370.35,358.0,362.2,40080,
2026-03-27T00:00:00,,359.15,348.65,355.1,8850,
2026-03-30T00:00:00,,356.6,342.05,344.4,19191,
2026-04-01T00:00:00,,359.15,346.05,357.45,13857,
2026-04-02T00:00:00,,361.35,348.75,356.0,5658,
2026-04-06T00:00:00,,363.6,353.0,360.35,11046,
2026-04-07T00:00:00,,366.0,358.55,361.25,12894,
2026-04-08T00:00:00,,384.8,368.3,377.7,12677,
2026-04-09T00:00:00,,385.65,375.0,377.0,5241,
2026-04-10T00:00:00,,389.0,380.55,385.85,12140,
2026-04-13T00:00:00,,385.5,373.6,380.9,7665,
2026-04-15T00:00:00,,395.95,382.0,395.1,8396,
2026-04-16T00:00:00,,416.75,395.0,411.55,10019,
2026-04-17T00:00:00,,420.0,408.05,413.45,7833,
2026-04-20T00:00:00,,421.2,412.75,413.35,6476,
2026-04-21T00:00:00,,420.4,414.6,417.65,7635,
2026-04-22T00:00:00,,425.35,415.9,423.0,11628,
2026-04-23T00:00:00,,428.5,420.0,420.0,16644,
2026-04-24T00:00:00,,424.25,405.45,406.55,11417,
2026-04-27T00:00:00,,469.35,420.05,437.25,1085161,
2026-04-28T00:00:00,,434.7,417.3,420.35,204179,
2026-04-29T00:00:00,,422.25,400.1,400.1,103041,
2026-04-30T00:00:00,,403.0,390.9,396.55,52219,
2026-05-04T00:00:00,,399.3,385.0,393.9,37980,
2026-05-05T00:00:00,,397.9,390.1,396.0,16496,
2026-05-06T00:00:00,,402.7,389.5,400.7,38965,
2026-05-07T00:00:00,,417.1,401.55,412.0,22577,
2026-05-08T00:00:00,,412.3,405.3,409.35,10242,
2026-05-11T00:00:00,,409.65,396.0,398.35,15150,
2026-05-12T00:00:00,,398.35,388.35,390.75,23100,
2026-05-13T00:00:00,,399.3,389.05,397.55,15606,
2026-05-14T00:00:00,,401.4,391.05,394.05,19347,
2026-05-15T00:00:00,,400.5,390.3,398.75,24788,
2026-05-18T00:00:00,,406.8,388.8,403.35,13406,
2026-05-19T00:00:00,,408.95,400.35,405.05,8095,
2026-05-20T00:00:00,,406.15,395.8,398.75,12465,
2026-05-21T00:00:00,,405.4,398.65,404.0,12897,
2026-05-22T00:00:00,,410.15,398.35,398.35,20174,
2026-05-25T00:00:00,,407.5,398.95,403.0,3896,
2026-05-26T00:00:00,,407.6,401.45,406.95,7885,
2026-05-27T00:00:00,,408.5,399.8,401.5,4338,
2026-05-29T00:00:00,,403.5,375.85,394.0,17870,
2026-06-01T00:00:00,,389.55,382.05,385.0,6303,
2026-06-02T00:00:00,,386.25,377.6,384.25,9461,
2026-06-03T00:00:00,,384.6,376.5,381.85,22718,
2026-06-04T00:00:00,,387.55,379.7,380.55,10226,
2026-06-05T00:00:00,,383.45,378.1,381.0,8117,
2026-06-08T00:00:00,,380.75,369.0,371.0,8451,
2026-06-09T00:00:00,,379.3,370.65,378.05,9330,
2026-06-10T00:00:00,,380.45,374.15,375.9,4900,
2026-06-11T00:00:00,,389.1,370.45,386.0,28568,
2026-06-12T00:00:00,,394.0,381.6,391.5,8549,
2026-06-15T00:00:00,,400.3,393.0,394.25,16394,
2026-06-16T00:00:00,,396.3,389.5,391.6,6094,
2026-06-17T00:00:00,394.05,394.05,385.1,386.4,506841,
2026-06-18T00:00:00,,386.4,380.9,382.75,13611,
2026-06-19T00:00:00,,382.3,373.45,375.0,16856,
2026-06-22T00:00:00,,379.8,373.85,379.0,12691,
2026-06-23T00:00:00,,382.5,376.85,380.6,8394,
2026-06-24T00:00:00,,384.75,378.0,382.0,12229,
2026-06-25T00:00:00,,386.45,381.0,385.0,373018,
2026-06-29T00:00:00,,384.1,376.25,377.25,12225,
2026-06-30T00:00:00,,381.1,374.0,376.35,5263,
