timestamp,open,high,low,close,volume,oi
2026-03-11T00:00:00,,11724.95,11435.5,11450.0,8559,
2026-03-12T00:00:00,,11399.95,11058.65,11125.4,8591,
2026-03-13T00:00:00,,11000.0,10579.55,10750.0,66979,
2026-03-16T00:00:00,,11140.0,10625.7,11054.75,42474,
2026-03-17T00:00:00,,11160.0,10993.15,11115.0,14455,
2026-03-18T00:00:00,,11286.4,11118.4,11246.6,11909,
2026-03-19T00:00:00,,11198.55,10780.0,10874.0,7254,
2026-03-20T00:00:00,,10975.0,10860.0,10960.0,11612,
2026-03-23T00:00:00,,10927.75,10329.0,10359.75,10597,
2026-03-24T00:00:00,,10860.0,10476.6,10789.7,18871,
2026-03-25T00:00:00,,11238.6,10869.15,11233.1,31874,
2026-03-27T00:00:00,,11150.45,10970.05,11075.0,14099,
2026-03-30T00:00:00,,10980.0,10550.0,10744.95,21433,
2026-04-01T00:00:00,,11044.9,10648.85,10713.4,35927,
2026-04-02T00:00:00,,10663.3,10385.15,10626.7,34540,
2026-04-06T00:00:00,,10970.0,10539.45,10951.7,14652,
2026-04-07T00:00:00,,10956.0,10775.0,10928.0,5435,
2026-04-08T00:00:00,,11777.3,11391.4,11610.3,15185,
2026-04-09T00:00:00,,11549.85,11384.15,11410.0,21386,
2026-04-10T00:00:00,,11640.0,11480.0,11598.8,66394,
2026-04-13T00:00:00,,11519.0,11283.35,11499.9,8273,
2026-04-15T00:00:00,,11999.7,11711.85,11769.75,12323,
2026-04-16T00:00:00,,11886.95,11707.85,11828.2,18752,
2026-04-17T00:00:00,,11930.0,11742.75,11887.3,5684,
2026-04-20T00:00:00,,12063.95,11816.0,11911.3,13231,
2026-04-21T00:00:00,,12061.9,11800.7,12032.2,6270,
2026-04-22T00:00:00,,12223.15,12005.0,12195.0,105472,
2026-04-23T00:00:00,,12214.95,11944.6,12150.0,15920,
2026-04-24T00:00:00,,12297.8,11953.65,12057.0,28705,
2026-04-27T00:00:00,,12235.0,11873.3,12013.2,21574,
2026-04-28T00:00:00,,12300.1,11789.8,11816.4,19894,
2026-04-29T00:00:00,,12061.0,11815.0,11839.95,34782,
2026-04-30T00:00:00,,11796.9,11482.05,11601.9,59412,
2026-05-04T00:00:00,,11790.0,11590.0,11754.55,12072,
2026-05-05T00:00:00,,11987.5,11629.8,11940.65,9545,
2026-05-06T00:00:00,,12138.65,11945.5,12093.5,18991,
2026-05-07T00:00:00,,12265.0,12103.1,12144.45,30066,
2026-05-08T00:00:00,,12106.25,11885.0,11956.0,14258,
2026-05-11T00:00:00,,11937.95,11780.15,11891.0,37257,
2026-05-12T00:00:00,,11866.55,11506.0,11537.2,9195,
2026-05-13T00:00:00,,11650.0,11435.2,11571.8,9226,
2026-05-14T00:00:00,,11769.0,11546.9,11691.05,7545,
2026-05-15T00:00:00,,11723.0,11460.1,11489.85,6241,
2026-05-18T00:00:00,,11589.6,11255.65,11560.0,8708,
2026-05-19T00:00:00,,11579.65,11350.5,11355.0,18158,
2026-05-20T00:00:00,,11430.0,11213.0,11430.0,10219,
2026-05-21T00:00:00,,11544.75,11376.0,11510.0,37017,
2026-05-22T00:00:00,,11646.7,11451.0,11574.9,17221,
2026-05-25T00:00:00,,11795.0,11575.95,11722.85,10258,
2026-05-26T00:00:00,,11752.45,11580.0,11637.5,13533,
2026-05-27T00:00:00,,11750.0,11606.6,11691.55,28657,
2026-05-29T00:00:00,,11774.95,11368.65,11390.0,36811,
2026-06-01T00:00:00,,11570.0,11218.15,11251.0,15122,
2026-06-02T00:00:00,,11194.5,11080.0,11157.45,11725,
2026-06-03T00:00:00,,11199.0,11023.0,11145.0,19994,
2026-06-04T00:00:00,,11147.65,10962.5,10995.55,56179,
2026-06-05T00:00:00,,11148.1,10847.0,10915.0,10461,
2026-06-08T00:00:00,,10897.25,10750.0,10780.0,8379,
2026-06-09T00:00:00,,10980.0,10780.0,10915.0,6298,
2026-06-10T00:00:00,,10952.5,10818.5,10853.05,37458,
2026-06-11T00:00:00,,10937.15,10705.0,10854.7,12777,
2026-06-12T00:00:00,,11151.0,10850.0,11107.95,20736,
2026-06-15T00:00:00,,11566.0,11298.65,11473.75,11921,
2026-06-16T00:00:00,,11500.0,11368.0,11380.0,9085,
2026-06-17T00:00:00,,11420.0,11319.0,11369.35,102212,
2026-06-18T00:00:00,,11452.9,11240.5,11442.7,69037,
2026-06-19T00:00:00,,11477.0,11303.45,11390.9,13673,
2026-06-22T00:00:00,,11414.95,11311.15,11401.25,86434,
2026-06-23T00:00:00,,11423.4,11266.8,11338.1,16082,
2026-06-24T00:00:00,,11474.0,11262.9,11433.5,9038,
2026-06-25T00:00:00,,11671.05,11434.35,11460.0,42854,
2026-06-29T00:00:00,,11538.45,11315.0,11336.2,10896,
2026-06-30T00:00:00,,11386.45,11220.0,11300.0,18332,
2026-07-01T00:00:00,,11480.0,11270.95,11473.55,8495,
2026-07-02T00:00:00,,11565.6,11447.25,11560.45,23104,
2026-07-03T00:00:00,,11740.0,11560.7,11725.0,6820,
2026-07-06T00:00:00,,11799.55,11631.0,11663.0,3937,
2026-07-07T00:00:00,,11751.0,11609.0,11609.0,3926,
2026-07-08T00:00:00,,11612.1,11287.15,11359.0,10398,
2026-07-09T00:00:00,,11610.0,11303.85,11515.9,33112,
2026-07-10T00:00:00,,11725.0,11506.85,11706.0,6575,
2026-07-13T00:00:00,,11641.85,11507.9,11583.3,5208,
2026-07-14T00:00:00,,11544.45,11355.0,11452.0,4153,
2026-07-15T00:00:00,,11857.85,11475.55,11810.35,14200,
2026-07-16T00:00:00,,11876.0,11712.55,11768.3,34451,
2026-07-17T00:00:00,,11799.0,11667.4,11715.0,4534,
2026-07-20T00:00:00,11730.0,12000.0,11676.1,11897.8,20038,
2026-07-21T00:00:00,,12131.95,11932.5,12067.05,30239,
2026-07-22T00:00:00,,12135.0,11861.25,11876.5,20210,
2026-07-23T00:00:00,,11960.25,11778.2,11930.0,18104,
2026-07-24T00:00:00,,11878.5,11558.65,11848.85,7156,
2026-07-27T00:00:00,,11965.2,11756.1,11880.0,15950,
2026-07-28T00:00:00,,12047.4,11822.95,11969.0,22691,
2026-07-29T00:00:00,,12087.0,11980.85,11998.0,15721,
2026-07-30T00:00:00,,11863.8,11755.0,11847.75,12743,
2026-07-31T00:00:00,,12004.65,11800.05,11852.0,24201,
2026-08-03T00:00:00,,12050.0,11855.2,11950.0,9366,
2026-08-04T00:00:00,,12000.0,11904.2,11996.05,16628,
2026-08-05T00:00:00,,12237.5,11999.05,12199.0,5717,
2026-08-06T00:00:00,,12200.0,12016.95,12062.0,13317,
2026-08-07T00:00:00,,12064.2,11973.0,12040.0,7766,
2026-08-10T00:00:00,,12120.6,11942.5,12103.15,3123,
2026-08-11T00:00:00,,12121.35,11731.0,11770.0,29139,
2026-08-12T00:00:00,,11879.95,11647.5,11836.0,15399,
2026-08-13T00:00:00,11840.05,11901.95,11575.0,11661.45,2543507,
2026-08-14T00:00:00,,11816.6,11590.2,11715.0,12592,
2026-08-17T00:00:00,,11706.25,11543.85,11644.0,30999,
2026-08-18T00:00:00,,11668.65,11495.0,11495.0,17695,
2026-08-19T00:00:00,,11490.0,11396.05,11460.0,24012,
2026-08-20T00:00:00,,11635.05,11420.55,11594.95,27106,
2026-08-21T00:00:00,,11615.0,11451.7,11551.0,31557,
2026-08-24T00:00:00,,11607.45,11487.0,11522.7,20045,
2026-08-25T00:00:00,,11550.0,11445.45,11535.0,3349,
2026-08-26T00:00:00,,11815.0,11625.55,11751.0,5556,
2026-08-27T00:00:00,,11805.0,11672.05,11717.85,16574,
2026-08-28T00:00:00,,11700.2,11529.0,11579.5,5032,
2026-08-31T00:00:00,,11526.9,11420.0,11500.0,17319,
2026-09-01T00:00:00,,11561.8,11390.0,11399.0,11099,
2026-09-02T00:00:00,,11388.9,11180.0,11380.0,13408,
2026-09-03T00:00:00,,11450.0,11223.45,11223.45,18392,
2026-09-04T00:00:00,,11438.8,11287.8,11348.0,31287,
2025-09-12T00:00:00,12499.85,12499.85,12340.0,12391.3,3809,
2025-09-15T00:00:00,12350.55,12479.15,12321.9,12429.05,13615,
2025-09-16T00:00:00,12508.15,12600.0,12450.0,12588.4,7410,
2025-09-17T00:00:00,12650.05,12800.0,12618.75,12730.0,13262,
2025-09-18T00:00:00,12730.0,12730.0,12565.95,12640.0,5726,
2025-09-19T00:00:00,12639.95,12639.95,12485.25,12531.25,3211,
