timestamp,open,high,low,close,volume,oi
2026-03-11T00:00:00,6.19,6.79,6.18,6.18,78881,
2026-03-12T00:00:00,6.18,6.18,5.95,6.15,47081,
2026-03-13T00:00:00,6.0,6.25,6.0,6.25,93988,
2026-03-16T00:00:00,6.25,6.49,6.25,6.49,8369,
2026-03-17T00:00:00,6.25,6.25,6.2,6.2,10647,
2026-03-18T00:00:00,6.15,6.15,6.09,6.09,9794,
2026-03-19T00:00:00,6.75,6.75,6.25,6.25,13891,
2026-03-20T00:00:00,6.2,6.2,5.8,5.8,3733,
2026-03-23T00:00:00,5.8,5.82,5.8,5.82,5888,
2026-03-24T00:00:00,5.89,5.89,5.76,5.76,5553,
2026-03-25T00:00:00,5.76,5.77,5.76,5.77,10367,
2026-03-27T00:00:00,6.19,6.19,5.59,5.59,3015,
2026-03-30T00:00:00,5.59,5.59,5.48,5.48,19222,
2026-04-01T00:00:00,5.56,5.89,5.56,5.56,10720,
2026-04-02T00:00:00,5.56,5.56,5.46,5.56,2297,
2026-04-06T00:00:00,6.25,6.25,5.85,5.85,3453,
2026-04-07T00:00:00,5.8,6.5,5.8,6.5,18932,
2026-04-08T00:00:00,6.48,6.48,6.0,6.1,14923,
2026-04-09T00:00:00,5.9,6.1,5.9,6.1,13869,
2026-04-10T00:00:00,6.3,6.5,6.06,6.46,47476,
2026-04-13T00:00:00,,6.84,6.35,6.69,36187,
2026-04-15T00:00:00,,7.0,6.5,6.85,29831,
2026-04-16T00:00:00,,7.27,6.61,7.03,91115,
2026-04-17T00:00:00,,7.7,6.65,7.2,236482,
2026-04-20T00:00:00,,8.43,7.1,7.15,106478,
2026-04-21T00:00:00,,7.6,7.01,7.25,138182,
2026-04-22T00:00:00,,7.7,7.05,7.3,111696,
2026-04-23T00:00:00,,8.04,7.1,7.41,268687,
2026-04-24T00:00:00,,8.31,7.3,7.75,211905,
2026-04-27T00:00:00,,8.35,7.7,8.0,100868,
2026-04-28T00:00:00,8.17,8.2,7.75,7.9,142293,
2026-04-29T00:00:00,,8.4,7.81,7.81,86576,
2026-04-30T00:00:00,,8.28,7.65,7.85,41559,
2026-05-04T00:00:00,,8.22,7.5,7.65,78074,
2026-05-05T00:00:00,,8.01,7.5,7.75,61399,
2026-05-06T00:00:00,,8.15,7.55,7.97,101050,
2026-05-07T00:00:00,7.65,8.14,7.65,8.0,71896,
2026-05-08T00:00:00,,8.3,7.7,8.3,206838,
2026-05-11T00:00:00,,8.71,8.25,8.71,229256,
2026-05-12T00:00:00,,9.11,8.7,8.81,215705,
2026-05-13T00:00:00,,9.1,8.5,8.56,34891,
2026-05-14T00:00:00,,8.95,8.3,8.33,95401,
2026-05-15T00:00:00,,8.5,8.0,8.2,50341,
2026-05-18T00:00:00,,8.39,7.85,8.39,48586,
2026-05-19T00:00:00,8.25,8.5,8.2,8.49,32975,
2026-05-20T00:00:00,,8.64,8.0,8.25,25710,
2026-05-21T00:00:00,7.94,8.4,7.94,8.15,26762,
2026-05-22T00:00:00,,8.49,8.0,8.46,41347,
2026-05-25T00:00:00,,8.65,8.31,8.35,18484,
2026-05-26T00:00:00,,8.77,8.05,8.55,25226,
2026-05-27T00:00:00,,8.35,8.11,8.25,10639,
2026-05-29T00:00:00,,8.45,8.03,8.05,9694,
2026-06-01T00:00:00,,8.28,8.02,8.11,14921,
2026-06-02T00:00:00,8.25,8.45,7.81,8.4,38738,
2026-06-03T00:00:00,,8.8,8.0,8.4,58348,
