timestamp_ist,open,high,low,close,volume
1995-01-05 00:00:00,367,367,367,367,200
1995-01-06 00:00:00,367,367,367,367,100
1995-01-10 00:00:00,358,358,358,358,100
1995-01-11 00:00:00,365,365,365,365,100
1995-01-12 00:00:00,365,365,365,365,100
1995-01-13 00:00:00,365,365,365,365,100
1995-01-17 00:00:00,355,355,355,355,300
1995-01-18 00:00:00,350,350,350,350,100
1995-01-19 00:00:00,355,355,355,355,100
1995-01-23 00:00:00,335,335,335,335,200
1995-01-24 00:00:00,325,325,324,324,400
1995-01-25 00:00:00,340,340,340,340,100
1995-01-27 00:00:00,325,325,325,325,200
1995-01-31 00:00:00,327,327,321,323.5,1200
1995-02-01 00:00:00,321,321,320,320,400
1995-02-02 00:00:00,320,320,320,320,300
1995-02-03 00:00:00,319,320,319,320,300
1995-02-06 00:00:00,310,310,310,310,100
1995-02-07 00:00:00,308,308,308,308,100
1995-02-08 00:00:00,305,310,305,310,200
1995-02-09 00:00:00,310,310,305,305.25,700
1995-02-10 00:00:00,310,310,302,310,400
1995-02-13 00:00:00,301,301,301,301,300
1995-02-14 00:00:00,300,300,295,295,400
1995-02-15 00:00:00,290,290,290,290,300
1995-02-16 00:00:00,290,290,289,290,300
1995-02-20 00:00:00,290,290,285,285,1200
1995-02-21 00:00:00,280,280,280,280,200
1995-02-22 00:00:00,271,280,271,275,5500
1995-02-28 00:00:00,281.25,281.25,270,281.25,1000
1995-03-01 00:00:00,285,285,278,279.5,3500
1995-03-02 00:00:00,285,285,285,285,100
1995-03-03 00:00:00,295,295,295,295,100
1995-03-06 00:00:00,300,300.5,297,299.1,1000
1995-03-07 00:00:00,300,300,295,296.5,1500
1995-03-08 00:00:00,294,297,294,295,300
1995-03-09 00:00:00,295,300,295,300,1400
1995-03-10 00:00:00,299,307.5,299,305,800
1995-03-13 00:00:00,290,290,290,290,400
1995-03-14 00:00:00,300,310,300,310,5600
1995-03-15 00:00:00,309.75,309.75,300,300,500
1995-03-16 00:00:00,296,296,292,292,300
1995-03-17 00:00:00,292.5,292.5,285,285,300
1995-03-20 00:00:00,270,270,270,270,200
1995-03-21 00:00:00,271,271,271,271,600
1995-03-23 00:00:00,283,283,283,283,200
1995-03-24 00:00:00,280,280,280,280,100
1995-03-27 00:00:00,290,294.75,289,294.75,800
1995-03-28 00:00:00,293,295,293,295,500
1995-03-29 00:00:00,281,284.75,281,284,4200
1995-03-30 00:00:00,284,284,280,280,1200
1995-03-31 00:00:00,280,285,280,281.75,700
1995-04-03 00:00:00,285,285,280,280,1700
1995-04-04 00:00:00,280,285,280,280,2300
1995-04-06 00:00:00,280,280,280,280,100
1995-04-07 00:00:00,285,285,280,282.25,700
1995-04-10 00:00:00,280,282.75,280,280,1100
1995-04-11 00:00:00,279,279,277.5,277.5,200
1995-04-12 00:00:00,277,277,275,276,300
1995-04-18 00:00:00,280,280,275,275,400
1995-04-19 00:00:00,275,277,275,277,2600
1995-04-20 00:00:00,275,275,275,275,100
1995-04-21 00:00:00,275,279.5,275,279.5,7700
1995-04-24 00:00:00,279,279.5,279,279.5,300
1995-04-25 00:00:00,285,285,285,285,100
1995-04-26 00:00:00,280,280,275,279.95,400
1995-04-27 00:00:00,274,274,274,274,100
1995-04-28 00:00:00,267.5,273,267.5,273,6100
1995-05-02 00:00:00,262,264,260,260,6500
1995-05-03 00:00:00,265,265,262,265,1400
1995-05-04 00:00:00,265,265,265,265,600
1995-05-05 00:00:00,275,280,275,280,300
1995-05-08 00:00:00,280,281,280,280,900
1995-05-09 00:00:00,285,308,285,304.25,700
1995-05-10 00:00:00,290,290,287,287,700
1995-05-12 00:00:00,290,290,286,286,37600
1995-05-15 00:00:00,287,292.75,286,292,38500
1995-05-16 00:00:00,287,290,285,290,1300
1995-05-17 00:00:00,292,292,290.25,290.25,800
1995-05-18 00:00:00,292,292,290,290,300
1995-05-22 00:00:00,296,296,296,296,300
1995-05-23 00:00:00,299,302,299,302,400
1995-05-24 00:00:00,300,300,300,300,100
1995-05-25 00:00:00,300,305,298,298.5,900
1995-05-26 00:00:00,300,300,300,300,100
1995-05-29 00:00:00,299,303,295,297.5,40600
1995-05-30 00:00:00,295,299,295,299,100200
1995-05-31 00:00:00,298,298,298,298,200
1995-06-01 00:00:00,299,299.9,297.5,299.9,500
1995-06-02 00:00:00,295,300,295,295,1100
1995-06-05 00:00:00,290,290,290,290,100
1995-06-06 00:00:00,295,299,291.25,297,61600
1995-06-08 00:00:00,295,295,295,295,200
1995-06-09 00:00:00,295,295,295,295,100
1995-06-12 00:00:00,296,296,296,296,200
1995-06-13 00:00:00,301,302,300,302,5300
1995-06-14 00:00:00,298,298,295,295,300
1995-06-15 00:00:00,302,302,302,302,100
1995-06-16 00:00:00,299.95,299.95,299.95,299.95,100
1995-06-20 00:00:00,300,300,300,300,100
