timestamp_ist,open,high,low,close,volume
2000-01-11 00:00:00,387.5,431.25,373,388.6125,1192200
2000-01-12 00:00:00,390,419.7125,390,419.7125,344850
2000-01-13 00:00:00,447.5,453.3,445.25,453.3,53000
2000-01-14 00:00:00,489.575,489.575,458.75,489.575,270950
2000-01-17 00:00:00,528.75,528.75,450.4125,450.4125,428800
2000-01-18 00:00:00,432.6375,453.75,414.3875,443.625,359900
2000-01-19 00:00:00,453.75,472.25,440,462.7875,316050
2000-01-20 00:00:00,466.25,466.25,437.5,439.4625,204700
2000-01-21 00:00:00,440.25,453.75,426.25,445.3375,282150
2000-01-24 00:00:00,458.725,480.975,448.75,480.975,328650
2000-01-25 00:00:00,497.5,519.4625,497.5,519.4625,313500
2000-01-27 00:00:00,559.975,559.975,491.25,520.15,352400
2000-01-28 00:00:00,525,561.25,505.05,549.2375,360800
2000-01-31 00:00:00,527.75,550,505.3,507.6,217650
2000-02-01 00:00:00,495.3,545,495.3,540.5625,261000
2000-02-02 00:00:00,565,565,502.5,506.0625,326550
2000-02-03 00:00:00,518.75,518.75,478.8,489.125,175800
2000-02-04 00:00:00,498.25,516,491.25,496.65,176500
2000-02-07 00:00:00,496.25,529.9875,490.0125,515.7375,277850
2000-02-08 00:00:00,512.35,515,492.5,499.8,199100
2000-02-09 00:00:00,525,525,493.75,499.75,180500
2000-02-10 00:00:00,494.1625,503.7,491.25,499.1875,76850
2000-02-11 00:00:00,499.5,539.125,498,539.125,166150
2000-02-14 00:00:00,549.75,582.2625,549.75,581.175,265150
2000-02-15 00:00:00,587.5,627.675,552.5,627.1,224500
2000-02-16 00:00:00,640,640,576.9375,605.775,260850
2000-02-17 00:00:00,611.25,654.2375,595,653.675,276550
2000-02-18 00:00:00,700,705.975,690.125,693.9875,173400
2000-02-21 00:00:00,705.75,749.5,681.25,704.7875,151800
2000-02-22 00:00:00,700,718.75,663,675.075,88250
2000-02-23 00:00:00,706.25,717.5,621.075,637.2,71250
2000-02-24 00:00:00,642.5,662.5,611.25,616.025,67350
2000-02-25 00:00:00,624.5,635,570,579.325,72050
2000-02-28 00:00:00,550,575,533,565.6875,67550
2000-02-29 00:00:00,581.25,587.5,520.4375,520.4375,85100
2000-03-01 00:00:00,500,562.075,478.8125,562.075,217400
2000-03-02 00:00:00,599.75,607.05,587.5,607.05,73000
2000-03-03 00:00:00,654.725,655.625,587.5,610.9,144050
2000-03-06 00:00:00,625,625,562.0375,562.4375,50200
2000-03-07 00:00:00,556.25,567.25,517.45,517.45,74050
2000-03-08 00:00:00,500,537.5,485,493.85,123150
2000-03-09 00:00:00,488,521.25,454.35,477.8875,141050
2000-03-10 00:00:00,475.5,487.475,442.5,449.725,70000
2000-03-13 00:00:00,459.75,478.75,413.75,413.75,95250
2000-03-14 00:00:00,412.5,431.25,380.65,416.9375,122700
2000-03-15 00:00:00,437.5,450.3,394.5125,450.3,38000
2000-03-16 00:00:00,486.25,486.325,486.25,486.325,7750
2000-03-21 00:00:00,522.25,525.2375,500,525.2375,67200
2000-03-22 00:00:00,567.2625,567.2625,567.2625,567.2625,6900
2000-03-23 00:00:00,599.75,612.5,522.5,537.0875,74050
2000-03-24 00:00:00,513.75,546.25,507.75,530.8375,113100
2000-03-27 00:00:00,535,551.25,498.75,525.65,87200
2000-03-28 00:00:00,520.5,523,500,501.125,52250
2000-03-29 00:00:00,512.5,524.5,500,505.7875,79100
2000-03-30 00:00:00,487.5,492.5,465.325,466.2875,41750
2000-03-31 00:00:00,450.5,450.75,428.9875,430.5125,88200
2000-04-03 00:00:00,449.75,450,396.075,396.075,74100
2000-04-04 00:00:00,364.4,364.4,364.4,364.4,17000
2000-04-05 00:00:00,335.25,386,335.25,373.7875,119800
2000-04-06 00:00:00,386.25,403.7,350,399.625,105800
2000-04-07 00:00:00,424.5,431.6,424.5,431.6,19300
2000-04-10 00:00:00,463.75,466.1375,463.75,466.1375,22900
2000-04-11 00:00:00,466.1375,503.4375,430,473.45,227450
2000-04-12 00:00:00,468.5,486,435.575,438.85,90000
2000-04-13 00:00:00,404.3,417.25,403.75,403.75,49150
2000-04-17 00:00:00,371.45,371.45,371.45,371.45,850
2000-04-18 00:00:00,371.45,387.5,341.7375,344.3875,169850
2000-04-19 00:00:00,362.25,371.25,316.8375,316.9875,119350
2000-04-20 00:00:00,312.25,342.35,291.6375,336.6875,232650
2000-04-24 00:00:00,350,363.625,350,363.625,40950
2000-04-25 00:00:00,335,392.725,334.5375,384.1125,217300
2000-04-26 00:00:00,412.25,414.85,394.25,414.85,23700
2000-04-27 00:00:00,422.25,427.25,381.6625,381.6625,84850
2000-04-28 00:00:00,383.625,406.25,356.25,389.5,175650
2000-05-02 00:00:00,397.5,397.5,342.7625,342.7625,56300
2000-05-03 00:00:00,315.5,370.1875,301.6375,356.0125,163300
2000-05-04 00:00:00,362.5,396.25,353.5,382.6375,149600
2000-05-05 00:00:00,387.5,428.5625,385,425.4125,164250
2000-05-08 00:00:00,428,452.25,391.3875,401.15,137550
2000-05-09 00:00:00,392.05,400,370.275,392.1625,126250
2000-05-10 00:00:00,394.975,407.4625,363,368.575,81550
2000-05-11 00:00:00,340.5125,341.25,324.35,324.35,144450
2000-05-12 00:00:00,331.25,331.25,285.4375,289.1,218500
2000-05-15 00:00:00,277.5,323.8,258,318.5375,193100
2000-05-16 00:00:00,324.75,344.025,296.25,340.2625,161750
2000-05-17 00:00:00,355,358.5,313.05,319.725,463250
2000-05-18 00:00:00,314.25,330,309.0875,317.8625,194250
2000-05-19 00:00:00,312.75,340,295.25,302.05,233300
2000-05-22 00:00:00,300.275,303.75,265.8125,273.4625,146200
2000-05-23 00:00:00,256.25,271.5,241.25,248.7,284300
2000-05-24 00:00:00,237.7875,268.6,231.5,250.275,297350
2000-05-25 00:00:00,253.75,270.25,250,254.625,295850
2000-05-26 00:00:00,253.75,262.5,240.625,243.55,210550
2000-05-29 00:00:00,237.5,259.75,225.5,246.225,217950
2000-05-30 00:00:00,249.5,275.775,241.75,274.425,215950
2000-05-31 00:00:00,296.375,307.3625,296.375,307.3625,37350
2000-06-01 00:00:00,312.5,312.5,272.5,280.5375,373300
2000-06-02 00:00:00,289.75,314.2125,288.75,314.2125,246450
2000-06-05 00:00:00,339.35,351.925,339.35,347.975,215250
2000-06-06 00:00:00,357.5,375.75,340,373.325,211600
2000-06-07 00:00:00,368.75,387.25,359,368.9375,161250
2000-06-08 00:00:00,375,378.75,346.275,359.85,132550
2000-06-09 00:00:00,361.75,361.75,337.5,348.7,95050
2000-06-12 00:00:00,353.5,360,331.25,353,126900
2000-06-13 00:00:00,337.5125,341.25,319.5,333.9875,180600
2000-06-14 00:00:00,343.5,348,329.275,334.7625,122650
2000-06-15 00:00:00,325.5,341.25,325.5,334.4125,65450
2000-06-16 00:00:00,334,356.25,333,351.575,179700
2000-06-19 00:00:00,358.5,374.75,355.25,364.9,103200
2000-06-20 00:00:00,367.1625,386.5,362.5,363.95,194950
2000-06-21 00:00:00,374.75,374.975,346.275,348.7375,71200
2000-06-22 00:00:00,347.75,353.75,341.5625,344.4,153100
2000-06-23 00:00:00,335,338.7375,323.025,326.2875,126350
2000-06-26 00:00:00,312.75,352.1875,301.7875,341.525,77600
2000-06-27 00:00:00,357.25,362.5,335,341.0625,87100
