scheme_code,scheme_name,isin_growth,isin_div_reinv,nav,date
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,62.309,01-Sep-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,62.8684,04-Sep-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,63.1168,05-Sep-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,62.9425,06-Sep-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,63.3666,07-Sep-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,63.8052,08-Sep-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,64.5067,11-Sep-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,62.6206,12-Sep-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,63.4972,13-Sep-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,64.3345,14-Sep-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,64.4717,15-Sep-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,64.3374,18-Sep-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,63.8057,20-Sep-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,62.9656,21-Sep-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,63.2431,22-Sep-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,63.358,25-Sep-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,63.4336,26-Sep-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,63.7923,27-Sep-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,63.9454,29-Sep-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,63.9851,03-Oct-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,63.12,04-Oct-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,63.3465,05-Oct-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,63.8532,06-Oct-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,62.8957,09-Oct-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,63.7889,10-Oct-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,64.2064,11-Oct-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,64.486,12-Oct-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,64.3925,13-Oct-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,64.6201,16-Oct-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,64.92,17-Oct-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,64.6199,18-Oct-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,64.5419,19-Oct-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,63.9425,20-Oct-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,61.973,23-Oct-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,61.6196,25-Oct-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,61.0963,26-Oct-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,62.1559,27-Oct-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,62.2196,30-Oct-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,62.246,31-Oct-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,62.2733,01-Nov-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,62.9085,02-Nov-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,63.4421,03-Nov-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,63.9022,06-Nov-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,64.1371,07-Nov-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,64.467,08-Nov-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,64.4367,09-Nov-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,64.5951,10-Nov-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,65.0357,13-Nov-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,65.8056,15-Nov-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,66.1628,16-Nov-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,66.0062,17-Nov-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,66.0764,20-Nov-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,66.2832,21-Nov-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,66.12,22-Nov-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,66.3214,23-Nov-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,66.1757,24-Nov-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,66.6775,28-Nov-2023
119658,Aditya Birla Sun Life Value Fund - Direct - IDCW,INF209K01WP9,INF209K01WR5,67.5664,29-Nov-2023
119659,Aditya Birla Sun Life Value Fund - Growth - Direct Plan,INF209K01WQ7,,101.818,01-Sep-2023
119659,Aditya Birla Sun Life Value Fund - Growth - Direct Plan,INF209K01WQ7,,102.7321,04-Sep-2023
119659,Aditya Birla Sun Life Value Fund - Growth - Direct Plan,INF209K01WQ7,,103.1379,05-Sep-2023
119659,Aditya Birla Sun Life Value Fund - Growth - Direct Plan,INF209K01WQ7,,102.8531,06-Sep-2023
119659,Aditya Birla Sun Life Value Fund - Growth - Direct Plan,INF209K01WQ7,,103.5461,07-Sep-2023
119659,Aditya Birla Sun Life Value Fund - Growth - Direct Plan,INF209K01WQ7,,104.2627,08-Sep-2023
119659,Aditya Birla Sun Life Value Fund - Growth - Direct Plan,INF209K01WQ7,,105.4091,11-Sep-2023
119659,Aditya Birla Sun Life Value Fund - Growth - Direct Plan,INF209K01WQ7,,102.327,12-Sep-2023
119659,Aditya Birla Sun Life Value Fund - Growth - Direct Plan,INF209K01WQ7,,103.7596,13-Sep-2023
119659,Aditya Birla Sun Life Value Fund - Growth - Direct Plan,INF209K01WQ7,,105.1277,14-Sep-2023
119659,Aditya Birla Sun Life Value Fund - Growth - Direct Plan,INF209K01WQ7,,105.3519,15-Sep-2023
119659,Aditya Birla Sun Life Value Fund - Growth - Direct Plan,INF209K01WQ7,,105.1325,18-Sep-2023
119659,Aditya Birla Sun Life Value Fund - Growth - Direct Plan,INF209K01WQ7,,104.2636,20-Sep-2023
119659,Aditya Birla Sun Life Value Fund - Growth - Direct Plan,INF209K01WQ7,,102.8909,21-Sep-2023
119659,Aditya Birla Sun Life Value Fund - Growth - Direct Plan,INF209K01WQ7,,103.3442,22-Sep-2023
119659,Aditya Birla Sun Life Value Fund - Growth - Direct Plan,INF209K01WQ7,,103.532,25-Sep-2023
119659,Aditya Birla Sun Life Value Fund - Growth - Direct Plan,INF209K01WQ7,,103.6556,26-Sep-2023
119659,Aditya Birla Sun Life Value Fund - Growth - Direct Plan,INF209K01WQ7,,104.2417,27-Sep-2023
119659,Aditya Birla Sun Life Value Fund - Growth - Direct Plan,INF209K01WQ7,,104.4924,29-Sep-2023
119659,Aditya Birla Sun Life Value Fund - Growth - Direct Plan,INF209K01WQ7,,104.5573,03-Oct-2023
119659,Aditya Birla Sun Life Value Fund - Growth - Direct Plan,INF209K01WQ7,,103.1437,04-Oct-2023
119659,Aditya Birla Sun Life Value Fund - Growth - Direct Plan,INF209K01WQ7,,103.5138,05-Oct-2023
119659,Aditya Birla Sun Life Value Fund - Growth - Direct Plan,INF209K01WQ7,,104.3418,06-Oct-2023
119659,Aditya Birla Sun Life Value Fund - Growth - Direct Plan,INF209K01WQ7,,102.7772,09-Oct-2023
119659,Aditya Birla Sun Life Value Fund - Growth - Direct Plan,INF209K01WQ7,,104.2368,10-Oct-2023
119659,Aditya Birla Sun Life Value Fund - Growth - Direct Plan,INF209K01WQ7,,104.9191,11-Oct-2023
119659,Aditya Birla Sun Life Value Fund - Growth - Direct Plan,INF209K01WQ7,,105.3759,12-Oct-2023
119659,Aditya Birla Sun Life Value Fund - Growth - Direct Plan,INF209K01WQ7,,105.2232,13-Oct-2023
119659,Aditya Birla Sun Life Value Fund - Growth - Direct Plan,INF209K01WQ7,,105.5949,16-Oct-2023
119659,Aditya Birla Sun Life Value Fund - Growth - Direct Plan,INF209K01WQ7,,106.085,17-Oct-2023
119659,Aditya Birla Sun Life Value Fund - Growth - Direct Plan,INF209K01WQ7,,105.5946,18-Oct-2023
119659,Aditya Birla Sun Life Value Fund - Growth - Direct Plan,INF209K01WQ7,,105.4672,19-Oct-2023
119659,Aditya Birla Sun Life Value Fund - Growth - Direct Plan,INF209K01WQ7,,104.4878,20-Oct-2023
119659,Aditya Birla Sun Life Value Fund - Growth - Direct Plan,INF209K01WQ7,,101.2695,23-Oct-2023
119659,Aditya Birla Sun Life Value Fund - Growth - Direct Plan,INF209K01WQ7,,100.692,25-Oct-2023
119659,Aditya Birla Sun Life Value Fund - Growth - Direct Plan,INF209K01WQ7,,99.8368,26-Oct-2023
119659,Aditya Birla Sun Life Value Fund - Growth - Direct Plan,INF209K01WQ7,,101.5683,27-Oct-2023
119659,Aditya Birla Sun Life Value Fund - Growth - Direct Plan,INF209K01WQ7,,101.6724,30-Oct-2023
119659,Aditya Birla Sun Life Value Fund - Growth - Direct Plan,INF209K01WQ7,,101.7155,31-Oct-2023
119659,Aditya Birla Sun Life Value Fund - Growth - Direct Plan,INF209K01WQ7,,101.7601,01-Nov-2023
119659,Aditya Birla Sun Life Value Fund - Growth - Direct Plan,INF209K01WQ7,,102.7981,02-Nov-2023
119659,Aditya Birla Sun Life Value Fund - Growth - Direct Plan,INF209K01WQ7,,103.6701,03-Nov-2023
119659,Aditya Birla Sun Life Value Fund - Growth - Direct Plan,INF209K01WQ7,,104.4219,06-Nov-2023
119659,Aditya Birla Sun Life Value Fund - Growth - Direct Plan,INF209K01WQ7,,104.8058,07-Nov-2023
119659,Aditya Birla Sun Life Value Fund - Growth - Direct Plan,INF209K01WQ7,,105.3448,08-Nov-2023
119659,Aditya Birla Sun Life Value Fund - Growth - Direct Plan,INF209K01WQ7,,105.2953,09-Nov-2023
119659,Aditya Birla Sun Life Value Fund - Growth - Direct Plan,INF209K01WQ7,,105.5542,10-Nov-2023
119659,Aditya Birla Sun Life Value Fund - Growth - Direct Plan,INF209K01WQ7,,106.2741,13-Nov-2023
119659,Aditya Birla Sun Life Value Fund - Growth - Direct Plan,INF209K01WQ7,,107.5322,15-Nov-2023
119659,Aditya Birla Sun Life Value Fund - Growth - Direct Plan,INF209K01WQ7,,108.1158,16-Nov-2023
119659,Aditya Birla Sun Life Value Fund - Growth - Direct Plan,INF209K01WQ7,,107.8601,17-Nov-2023
119659,Aditya Birla Sun Life Value Fund - Growth - Direct Plan,INF209K01WQ7,,107.9747,20-Nov-2023
119659,Aditya Birla Sun Life Value Fund - Growth - Direct Plan,INF209K01WQ7,,108.3127,21-Nov-2023
